Dominant_spec,Instellation,Planet_mass,T_inf,Lim_flux[1/cm^2_s],Lim_flux[kg/s],Homopause_alt[km],Exobase_alt[km],Homopause_pressure[bar],Exobase_pressure[bar],Homopause_temp[K],Exobase_temp[K]
N2,1_F_earth,10_M_earth,200,52371055813.621155,193197.5490491254,9789.721898217867,13932.149171507892,1.4369868840899998e-08,5.587735512986413e-15,142.57758102466397,199.9991058327455
N2,1_F_earth,10_M_earth,300,53115951727.2045,202122.44048600298,9789.721898217867,16003.34923601552,1.4369868840899998e-08,5.587735512986413e-15,142.57758102466397,299.9975486582648
N2,1_F_earth,10_M_earth,500,55151192633.3829,222993.02545951362,9789.721898217867,20145.749365030773,1.4369868840899998e-08,5.587735512986413e-15,142.57758102466397,499.9944343093033
N2,1_F_earth,10_M_earth,1000,62315048634.63461,291003.80403658433,9789.721898217867,30501.749687568918,1.4369868840899998e-08,5.587735512986413e-15,142.57758102466397,999.9866484368997
N2,1_F_earth,10_M_earth,2000,84458230900.78703,511680.1931244939,9789.721898217867,51213.75033264519,1.4369868840899998e-08,5.587735512986413e-15,142.57758102466397,1999.9710766920925
N2,1_F_earth,10_M_earth,3000,124270711596.3465,976183.6946767184,9789.721898217867,74750.34895184885,1.4369868840899998e-08,2.7668614625395834e-15,142.57758102466397,2999.973735120931
N2,1_F_earth,10_M_earth,4000,178286033452.44028,1731919.802306339,9789.721898217867,96403.885719311,1.4369868840899998e-08,2.7668614625395834e-15,142.57758102466397,3999.9645433126448
N2,1_F_earth,10_M_earth,5000,258768590910.8493,3045835.3076584325,9789.721898217867,118057.42248677317,1.4369868840899998e-08,2.7668614625395834e-15,142.57758102466397,4999.955351504358
N2,1_F_earth,10_M_earth,6000,378526183276.5961,5308438.374254376,9789.721898217867,139710.9592542353,1.4369868840899998e-08,2.7668614625395834e-15,142.57758102466397,5999.946159696072
N2,1_F_earth,10_M_earth,7000,581033620472.9607,10028489.770026216,9789.721898217867,167955.04803675952,1.4369868840899998e-08,1.3700581094245733e-15,142.57758102466397,6999.962792924071
N2,1000_F_earth,1_M_earth,200,2643286657.2554293,31.305572196169752,1147.6672796229022,1196.42195683692,4.893900918477489e-11,2.8825053029682304e-13,703.619,210.7075056748621
N2,1000_F_earth,1_M_earth,300,2589511771.800005,30.858466994035787,1147.6672796229022,1219.6022788000637,4.893900918477489e-11,2.8825053029682304e-13,703.619,308.58139334096245
N2,1000_F_earth,1_M_earth,500,2535720302.068306,30.590832225180336,1147.6672796229022,1265.962922726351,4.893900918477489e-11,2.8825053029682304e-13,703.619,504.32916867316317
N2,1000_F_earth,1_M_earth,1000,2493891864.715018,31.014139478998203,1147.6672796229022,1381.8645325420696,4.893900918477489e-11,2.8825053029682304e-13,703.619,993.6986070036648
N2,1000_F_earth,1_M_earth,2000,2721950487.663166,36.32128403095798,1147.6672796229022,1657.569347854184,4.893900918477489e-11,1.7249702494319398e-13,703.619,1981.2467093389537
N2,1000_F_earth,1_M_earth,3000,2776883896.39736,39.455905723473336,1147.6672796229022,1911.6319025538442,4.893900918477489e-11,1.7249702494319398e-13,703.619,2966.780830356582
N2,1000_F_earth,1_M_earth,4000,2850911691.975607,43.05077951897249,1147.6672796229022,2165.694457253505,4.893900918477489e-11,1.7249702494319398e-13,703.619,3952.31495137421
N2,1000_F_earth,1_M_earth,5000,2938946406.8054514,47.08153229102063,1147.6672796229022,2419.7570119531656,4.893900918477489e-11,1.7249702494319398e-13,703.619,4937.8490723918385
N2,1000_F_earth,1_M_earth,6000,3039083749.069527,51.56165077385232,1147.6672796229022,2673.819566652826,4.893900918477489e-11,1.7249702494319398e-13,703.619,5923.383193409466
N2,1000_F_earth,1_M_earth,7000,3150456480.4994226,56.51809305182621,1147.6672796229022,2927.8821213524866,4.893900918477489e-11,1.7249702494319398e-13,703.619,6908.917314427094
N2,1000_F_earth,10_M_earth,200,271474493.37191385,996.9534111861277,9771.958199181472,13632.970105650878,7.713663412358e-09,9.171074642291175e-15,137.98404514003937,199.99776708036467
