Dominant_spec,Instellation,Planet_mass,T_inf,Lim_flux[1/cm^2_s],Lim_flux[kg/s],Homopause_alt[km],Exobase_alt[km],Homopause_pressure[bar],Exobase_pressure[bar],Homopause_temp[K],Exobase_temp[K]
CO2,1_F_earth,10_M_earth,3000,11443524941.44346,66191.98905077302,7523.193949183557,47329.383959764215,1.15263764099075e-07,1.0435369693029212e-14,180.0458289360655,2999.9852818463837
CO2,1_F_earth,10_M_earth,5000,19160201830.063087,153848.6775791065,7523.193949183557,76882.54552448682,1.15263764099075e-07,4.8207885126350615e-15,180.0458289360655,4999.985903481357
CO2,1_F_earth,10_M_earth,6000,24700569619.32142,227498.32981692327,7523.193949183557,90754.41502094059,1.15263764099075e-07,4.8207885126350615e-15,180.0458289360655,5999.98297886462
CO2,1_F_earth,10_M_earth,7000,32088571772.23669,336026.6205930273,7523.193949183557,104626.28451739434,1.15263764099075e-07,4.8207885126350615e-15,180.0458289360655,6999.980054247882
CO2,1000_F_earth,1_M_earth,200,49922279497.42292,556.5396993551589,950.4451380127512,970.6545467542659,7.278953843983146e-12,4.893900918477489e-13,682.843,263.75226143735546
CO2,1000_F_earth,1_M_earth,300,47890938917.84321,534.988284131555,950.4451380127512,978.1110959957031,7.278953843983146e-12,4.893900918477489e-13,682.843,350.5487436401925
CO2,1000_F_earth,1_M_earth,500,45376600512.22792,508.9774089167835,950.4451380127512,993.0241944785772,7.278953843983146e-12,4.893900918477489e-13,682.843,524.1417080458666
CO2,1000_F_earth,1_M_earth,1000,42436518461.20738,480.87207290694624,950.4451380127512,1030.3069406857628,7.278953843983146e-12,4.893900918477489e-13,682.843,958.124119060052
CO2,1000_F_earth,1_M_earth,2000,40425443952.392746,467.4381105186847,950.4451380127512,1104.872433100134,7.278953843983146e-12,4.893900918477489e-13,682.843,1826.0889410884224
CO2,1000_F_earth,1_M_earth,3000,39891978107.84979,470.5941762856652,950.4451380127512,1179.437925514505,7.278953843983146e-12,4.893900918477489e-13,682.843,2694.053763116793
CO2,1000_F_earth,1_M_earth,5000,40355297862.98006,495.2086208013413,950.4451380127512,1328.5689103432471,7.278953843983146e-12,4.893900918477489e-13,682.843,4429.983407173534
CO2,1000_F_earth,1_M_earth,6000,44886987434.25434,573.0670703544323,950.4451380127512,1481.3036633207876,7.278953843983146e-12,3.1207061265801594e-13,682.843,5499.023429997276
CO2,1000_F_earth,1_M_earth,7000,45807586114.31729,598.0694056868549,950.4451380127512,1569.0602004217092,7.278953843983146e-12,3.1207061265801594e-13,682.843,6404.804551374222
