file,T_inf,atmosphere_type,mass_case,flux_case,dominant_species,second_species,dominant_Mdot,second_Mdot,dominant_to_second_ratio,log10_ratio
H2O_atmosphere_1_M_earth_1_F_earth.csv,1000,H2O,1_M_earth,1_F_earth,H,H2,3045.916555849683,2195.953960806557,1.3870584767318808,0.14209477079688465
H2O_atmosphere_1_M_earth_1_F_earth.csv,2000,H2O,1_M_earth,1_F_earth,H2,H,3753.046435149433,2972.567683316437,1.2625604645483566,0.10125218583299975
H2O_atmosphere_1_M_earth_1_F_earth.csv,3000,H2O,1_M_earth,1_F_earth,H2,H,3596.785638473504,2543.792446455033,1.413946190258524,0.150432882078656
H2O_atmosphere_1_M_earth_1_F_earth.csv,4000,H2O,1_M_earth,1_F_earth,H2O,H2,5364.4690378306,3295.8494298325563,1.6276438447927335,0.2115593801828914
H2O_atmosphere_1_M_earth_1_F_earth.csv,5000,H2O,1_M_earth,1_F_earth,H2O,H2,8291.505993195295,2973.6471441246117,2.788328806791286,0.44534398555047994
H2O_atmosphere_1_M_earth_1_F_earth.csv,6000,H2O,1_M_earth,1_F_earth,H2O,H2,10083.90187432722,2761.910325628431,3.6510605651299635,0.5624190372454204
H2_atmosphere_10_M_earth_1000_F_earth.csv,200,H2,10_M_earth,1000_F_earth,H,H2,87.12610310826348,0.0409402170640006,2128.1299747888947,3.327998148815594
H2_atmosphere_10_M_earth_1000_F_earth.csv,300,H2,10_M_earth,1000_F_earth,H,H2,1623.1039234528796,27.4886271900144,59.04637988042171,1.771193276273814
H2_atmosphere_10_M_earth_1000_F_earth.csv,500,H2,10_M_earth,1000_F_earth,H,H2,9037.869196458158,1848.9908956205115,4.888000918698465,0.6891312788600371
H2_atmosphere_10_M_earth_1000_F_earth.csv,1000,H2,10_M_earth,1000_F_earth,H,H2,14937.486644348472,11198.164792332744,1.3339227383558419,0.12513067569938688
H2_atmosphere_10_M_earth_1000_F_earth.csv,2000,H2,10_M_earth,1000_F_earth,H,H2,11982.4172366726,11764.016810648363,1.0185651235916755,0.007988801536804964
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,H2,10_M_earth,1000_F_earth,H2,H,9954.566086369325,9887.700829991909,1.0067624675874696,0.0029270165470765635
H2_atmosphere_10_M_earth_1_F_earth.csv,200,H2,10_M_earth,1_F_earth,H,H2,0.6351200733359776,0.0266265453368742,23.852890613504464,1.37754101655956
H2_atmosphere_10_M_earth_1_F_earth.csv,300,H2,10_M_earth,1_F_earth,H2,H,23.937716562654614,13.806826723093174,1.7337594686124804,0.2389888459082613
H2_atmosphere_10_M_earth_1_F_earth.csv,500,H2,10_M_earth,1_F_earth,H2,H,2451.423881167862,95.18895906056235,25.75323761664612,1.4108318349560949
H2_atmosphere_10_M_earth_1_F_earth.csv,1000,H2,10_M_earth,1_F_earth,H2,H,22955.51657275287,191.6573712760146,119.77372130234205,2.0783615430509412
H2_atmosphere_10_M_earth_1_F_earth.csv,2000,H2,10_M_earth,1_F_earth,H2,H,28483.9388583322,163.46987112900058,174.24580237085027,2.241162324622931
H2_atmosphere_10_M_earth_1_F_earth.csv,3000,H2,10_M_earth,1_F_earth,H2,H,24599.472076024635,135.51633000006626,181.52404271878234,2.2589341551494004
H2_atmosphere_10_M_earth_1_F_earth.csv,4000,H2,10_M_earth,1_F_earth,H2,H,21461.83119394745,117.2567402176708,183.032814609263,2.262528958179367
H2_atmosphere_1_M_earth_1_F_earth.csv,200,H2,1_M_earth,1_F_earth,H,H2,2.367218516524381e-10,9.145002609663836e-17,2588537.825044315,6.413054515498289
H2_atmosphere_1_M_earth_1_F_earth.csv,300,H2,1_M_earth,1_F_earth,H,H2,6.363807288165339e-07,1.1890280880877623e-09,535.2108458934592,2.7285249057013843
H2_atmosphere_1_M_earth_1_F_earth.csv,500,H2,1_M_earth,1_F_earth,H2,H,0.0005582973899828,0.0003059058168932,1.8250630068198956,0.26127786224008853
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,H2,1_M_earth,1_F_earth,H2,H,7.018238334152502,0.0213439182805863,328.81677309156737,2.5169539629900237
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,H2,1_M_earth,1_F_earth,H2,H,459.7481519269611,0.1109219365874899,4144.790165688586,3.617502548833145
H2_atmosphere_1_M_earth_1_F_earth.csv,3000,H2,1_M_earth,1_F_earth,H2,H,1389.5846972879306,0.1541787341520977,9012.816877307489,3.9548605471473834
H2_atmosphere_1_M_earth_1_F_earth.csv,4000,H2,1_M_earth,1_F_earth,H2,H,2089.469673448904,0.1641515000542062,12728.910017629556,4.104791216411247
H2_atmosphere_1_M_earth_1_F_earth.csv,5000,H2,1_M_earth,1_F_earth,H2,CH4,2477.792213009184,1.8563970857005556,1334.731794234707,3.1253940057859277
H2_atmosphere_1_M_earth_1_F_earth.csv,6000,H2,1_M_earth,1_F_earth,H2,CH4,2632.0250060197955,14.31240706183546,183.89813779389934,2.264577331467939
H2_atmosphere_1_M_earth_1_F_earth.csv,7000,H2,1_M_earth,1_F_earth,H2,CH4,2644.997806880032,53.197648690876,49.72020139930882,1.696532879149642
N2_atmosphere_10_M_earth_1000_F_earth.csv,200,N2,10_M_earth,1000_F_earth,H,H2,2.90165326234105e-05,4.072380444636997e-12,7125201.836587488,6.852797171175236
N2_atmosphere_10_M_earth_1000_F_earth.csv,300,N2,10_M_earth,1000_F_earth,H,H2,0.0079281757617896,5.332447462169608e-07,14867.799107323732,4.172246684306242
N2_atmosphere_10_M_earth_1000_F_earth.csv,500,N2,10_M_earth,1000_F_earth,H,H2,0.5408798409027289,0.0050540086593089,107.01996719109113,2.0294648134974187
N2_atmosphere_10_M_earth_1000_F_earth.csv,1000,N2,10_M_earth,1000_F_earth,H,H2,8.610464568789416,3.145255467620614,2.7376041969981006,0.43737065801077374
N2_atmosphere_10_M_earth_1000_F_earth.csv,2000,N2,10_M_earth,1000_F_earth,H2,H,49.01747817796573,23.003940708717177,2.130829617352948,0.3285487246077994
N2_atmosphere_10_M_earth_1000_F_earth.csv,3000,N2,10_M_earth,1000_F_earth,H2,H,97.68082071743407,26.706585953137942,3.6575555141654816,0.5631909265438335
N2_atmosphere_10_M_earth_1000_F_earth.csv,4000,N2,10_M_earth,1000_F_earth,H2,N,124.36433462493764,54.32896019649618,2.2890983772768436,0.35966445750214754
N2_atmosphere_10_M_earth_1000_F_earth.csv,5000,N2,10_M_earth,1000_F_earth,N,H2,460.89424466504994,135.5759612008149,3.3995277671856154,0.5314185928218643
N2_atmosphere_10_M_earth_1000_F_earth.csv,6000,N2,10_M_earth,1000_F_earth,N,H2,1772.296603196797,140.34638535227407,12.628017449457454,1.101335173330874
N2_atmosphere_10_M_earth_1000_F_earth.csv,7000,N2,10_M_earth,1000_F_earth,N,N2,4306.586859182456,199.762855272632,21.55849671504204,1.3336184739950414
N2_atmosphere_10_M_earth_1_F_earth.csv,200,N2,10_M_earth,1_F_earth,H,H2,0.0007731797583977,8.418934993405445e-10,918381.9081669261,5.963023319674257
N2_atmosphere_10_M_earth_1_F_earth.csv,300,N2,10_M_earth,1_F_earth,H,H2,0.2062220005839314,0.000106706846125,1932.6032777911548,3.286142711788973
N2_atmosphere_10_M_earth_1_F_earth.csv,500,N2,10_M_earth,1_F_earth,H,H2,14.199574295757955,1.0107009954819497,14.049233511427316,1.147652630943023
N2_atmosphere_10_M_earth_1_F_earth.csv,1000,N2,10_M_earth,1_F_earth,H2,H,613.193778373691,222.09008580532335,2.7610137397632233,0.44106856784480586
N2_atmosphere_10_M_earth_1_F_earth.csv,2000,N2,10_M_earth,1_F_earth,H2,H,9396.90039851259,587.9834354940921,15.981573342480678,1.2036195321946297
N2_atmosphere_10_M_earth_1_F_earth.csv,3000,N2,10_M_earth,1_F_earth,H2,H,18517.305448933723,678.6526010993897,27.285396709504155,1.4359302724858898
N2_atmosphere_10_M_earth_1_F_earth.csv,4000,N2,10_M_earth,1_F_earth,H2,H,23361.041086424542,673.6402852615041,34.67880647511437,1.5400641421435182
N2_atmosphere_10_M_earth_1_F_earth.csv,5000,N2,10_M_earth,1_F_earth,H2,H,25262.02107350679,641.2711578164804,39.393664857037436,1.595426385814224
N2_atmosphere_10_M_earth_1_F_earth.csv,6000,N2,10_M_earth,1_F_earth,H2,H,25952.01820518164,611.4638665924062,42.44243956688436,1.627800338942453
N2_atmosphere_10_M_earth_1_F_earth.csv,7000,N2,10_M_earth,1_F_earth,H2,H,25813.58111566784,580.4752175482305,44.46973847513661,1.648064575386892
N2_atmosphere_1_M_earth_1000_F_earth.csv,200,N2,1_M_earth,1000_F_earth,H,H2,9.776617716633728e-09,2.8538180412754507e-19,34258027580.00747,10.534762354666324
N2_atmosphere_1_M_earth_1000_F_earth.csv,300,N2,1_M_earth,1000_F_earth,H,H2,3.750947267361297e-06,6.40814706035609e-14,58534038.498686746,7.767408488870531
N2_atmosphere_1_M_earth_1000_F_earth.csv,500,N2,1_M_earth,1000_F_earth,H,H2,0.0011107965989679,1.0027403306240024e-08,110776.09676641354,5.044446058565923
N2_atmosphere_1_M_earth_1000_F_earth.csv,1000,N2,1_M_earth,1000_F_earth,H,H2,0.1302318289429799,0.0003189728619253,408.28498122664365,2.6109634046833237
N2_atmosphere_1_M_earth_1000_F_earth.csv,2000,N2,1_M_earth,1000_F_earth,H,H2,1.323262220571861,0.0744335423292929,17.777767645637073,1.2498772256978095
N2_atmosphere_1_M_earth_1000_F_earth.csv,3000,N2,1_M_earth,1000_F_earth,H,H2,2.500205736075354,0.4139596048635106,6.0397336037165115,0.7810177834907733
N2_atmosphere_1_M_earth_1000_F_earth.csv,4000,N2,1_M_earth,1000_F_earth,H,H2,3.191145499704934,0.9026561386993762,3.535283662173957,0.5484242662161993
N2_atmosphere_1_M_earth_1000_F_earth.csv,5000,N2,1_M_earth,1000_F_earth,H,H2,3.4881089067062003,1.3538833053491266,2.5763733793930785,0.4110088031207237
N2_atmosphere_1_M_earth_1000_F_earth.csv,6000,N2,1_M_earth,1000_F_earth,H,H2,3.638366464610614,1.730928921659082,2.1019733503113853,0.3226272055618341
N2_atmosphere_1_M_earth_1000_F_earth.csv,7000,N2,1_M_earth,1000_F_earth,H,H2,3.682683804006305,2.016796786050381,1.8260063827344422,0.2615022912604395
N2_atmosphere_1_M_earth_1_F_earth.csv,200,N2,1_M_earth,1_F_earth,H,H2,2.1477269721676724e-14,3.852917740990576e-26,557428711575.7361,11.746189334233359
N2_atmosphere_1_M_earth_1_F_earth.csv,300,N2,1_M_earth,1_F_earth,H,H2,6.960153609213904e-10,6.869681753934396e-17,10131697.302029593,7.005682206185429
N2_atmosphere_1_M_earth_1_F_earth.csv,500,N2,1_M_earth,1_F_earth,H,H2,4.226503227846361e-06,4.9975527050768285e-09,845.7145881728898,2.9272238220283513
N2_atmosphere_1_M_earth_1_F_earth.csv,1000,N2,1_M_earth,1_F_earth,H2,H,0.0060036805029958,0.0029088752335056,2.0639181886672153,0.314692478364784
N2_atmosphere_1_M_earth_1_F_earth.csv,2000,N2,1_M_earth,1_F_earth,H2,H,5.4300775894299935,0.0564958146827186,96.11468778573061,1.9827897595403319
N2_atmosphere_1_M_earth_1_F_earth.csv,3000,N2,1_M_earth,1_F_earth,H2,H,43.59528548915701,0.1265038350262765,344.61631522950825,2.5373358344771173
N2_atmosphere_1_M_earth_1_F_earth.csv,4000,N2,1_M_earth,1_F_earth,H2,H,112.02075706751552,0.1737063400424254,644.8858288082978,2.8094828335383975
N2_atmosphere_1_M_earth_1_F_earth.csv,5000,N2,1_M_earth,1_F_earth,H2,H,186.3697782750257,0.2002913429379022,930.4934279301692,2.9687133100581433
N2_atmosphere_1_M_earth_1_F_earth.csv,6000,N2,1_M_earth,1_F_earth,H2,H,252.246279384867,0.2137833853560277,1179.9152631285376,3.0718508191051925
N2_atmosphere_1_M_earth_1_F_earth.csv,7000,N2,1_M_earth,1_F_earth,H2,H,305.3497544943248,0.2195504533266697,1390.795372396677,3.1432632369825098
