Filename,Element,Planet mass,Earth Flux,r_min [m],r_cap [m],r_gi [m],Cap mass [kg],Differential power law index q,Total impactor mass [kg/s],Mass loss rate [kg/s]
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,618846.8238624396,17327.596178697164
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,651069.3555481468,18229.82108375593
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,684969.6716357453,19179.02364058552
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,720635.132129306,20177.649913081455
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,758157.6457522118,21228.273328435527
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,797633.9067929281,22333.601308773385
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,839165.6442830161,23496.482248092656
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,882859.8841495151,24719.91285248099
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,928829.2250172499,26007.04586252945
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,977192.1283717997,27361.198177841765
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,1028073.2238308648,28785.859404575956
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,1081603.6303107117,30284.700848045144
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,1137921.2939153162,31861.58497355084
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,1197171.3434189681,33520.57535982986
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,1259506.464258359,35265.9471707634
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,1325087.2919979538,37102.19817233434
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,1394082.8262825785,39034.06032322288
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,1466670.8663439685,41066.51196890902
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,1543038.4691835647,43204.79067070582
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,1623382.431612278,45454.406702783286
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,1707909.7973894302,47821.15725196456
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,1796838.3907677229,50311.141356886044
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,1890397.3778192233,52930.77562502073
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,1988827.8569888119,55686.81076806514
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,2092383.480396979,58586.34899830225
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,2201331.1074930322,61636.86233077
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,2315951.4927431545,64846.211838399206
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,2436540.009125466,68222.66790974097
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,2563407.409296515,71774.93156148714
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,2696880.626390693,75512.15686070528
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,2837303.616516217,79443.9745145697
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,2985038.2451187354,83580.5166883779
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,3140465.2194967554,87932.44311580947
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,3303985.0698718615,92510.96856870998
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,3476019.181541981,97327.89175719087
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,3657010.880777493,102395.6257345188
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,3847426.577258506,107727.22988514748
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,4047756.965997322,113336.44357832341
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,4258518.291843414,119237.72157399052
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,4480253.679829489,125446.27127223297
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,4713534.534786916,131978.09190224728
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,4958962.013837222,138850.01575183088
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,5217168.575554354,146079.7515436378
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,5488819.609789677,153685.93006997605
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,5774615.152359826,161688.15220374914
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,6075291.689016078,170107.0394092636
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,6391624.053344006,178964.28688306702
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,6724427.423484249,188282.71946175868
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,7074559.422819879,198086.3504408461
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,7442922.330043758,208400.44345622056
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,7830465.404301199,219251.57758772006
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,8238187.331399618,230667.71585254537
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,8667138.797389243,242678.2772650421
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,9118425.196146581,255314.21264853512
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,9593209.477938252,268608.084394587
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,10092715.146305718,282594.15037521423
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,10618229.410993846,297308.45222430147
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,11171106.505048241,312788.9082157111
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,11752771.174629452,329075.41097743314
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,12364722.350537151,346209.93029358063
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,13008537.010905733,364236.6212591492
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,13685874.245025204,383201.93806624773
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,14398479.528760096,403154.7537150339
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,15148189.222583473,424146.48595783167
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,15936935.30381776,446231.2298009957
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,16766750.34527701,469465.8969059704
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,17639772.753140453,493910.3622487774
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,18558252.27755519,519627.6184158674
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,19524555.81016861,546683.9379339518
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,20541173.483530644,575149.0440521335
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,21610725.088083807,605096.2904164363
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,22735966.823277198,636602.8500997443
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,23919798.400202423,669749.9144742886
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,25165270.51405394,704622.9024391498
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,26475592.705670692,741311.6805419642
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,27854141.63241769,779910.7945620728
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,29304469.769721445,820519.7131518977
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,30830314.56568277,863243.0841644012
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,32435608.072358113,908191.004327175
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,34124487.078528896,955479.3029581003
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,35901303.77007076,1005229.8404537083
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,37770636.945393726,1057570.8223194212
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,39737303.81485613,1112637.1295509534
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,41806372.41455762,1170570.66621821
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,43983174.66650228,1231520.7251474292
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,46273320.11878693,1295644.372643904
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,48682710.40122284,1363106.8532467077
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,51217554.43364241,1434082.015558456
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,53884384.42608224,1508752.7602474636
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,56690072.71207446,1587311.5113767749
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,59641849.45842472,1669960.7122746618
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,62747321.29711588,1756913.347224466
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,66014490.927348964,1848393.4903181088
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,69451777.73823704,1944636.8828876885
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,73068039.50529507,2045891.5410031707
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,76872595.21663736,2152418.3946016775
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,80875249.08770457,2264491.959895387
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,85086315.82640582,2382401.046790819
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,89516647.21378301,2506449.5031425045
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,94177660.06869538,2636956.99775896
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,99081365.66858687,2774259.8441787115
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,104240400.7021558,2918711.8673393005
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,109668059.83368696,3070685.315372534
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,115378329.9629662,3230571.818875736
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,121385926.26906289,3398783.4001309634
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,127706330.13086447,3575753.5348729333
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,134355829.02208263,3761938.2693417883
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,141351558.48353958,3957817.3954993235
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,148711546.28089538,4163895.687437149
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,156454758.86161023,4380704.202163015
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,164601150.230855,4608801.648117224
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,173171713.372336,4848775.82494619
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,182188534.34651652,5101245.138242587
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,191674849.2056821,5366860.193156619
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,201655103.87247443,5646305.470983844
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,212155017.13624567,5940301.0930514075
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,223201646.929523,6249604.676446743
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,234823460.05542812,6575013.286372371
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,247050405.54568204,6917365.490156415
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,259913991.83829382,7277543.518213561
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,273447367.9737585,7656475.537523521
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,287685409.0190597,8055138.04348725
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,302664805.93956953,8474558.376323456
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,318424160.1504656,8915817.36849073
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,335004082.99131364,9380052.129957376
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,352447300.3801588,9868458.97849656
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,370798762.91681725,10382296.522558015
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,390105761.71909934,10922888.904660791
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,410418050.2904709,11491629.213665154
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,431787972.73320216,12089983.074716939
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,454270598.6374062,12719492.426115597
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,477923864.9935595,13381779.492838416
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,502808725.4942496,14078550.966961741
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,528989307.6098146,14811602.405749718
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,556533077.8427663,15582822.858747464
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,585511015.5867232,16394199.73579891
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,615997796.0380181,17247823.928537857
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,648071982.6311958,18145895.198546194
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,681816229.4944493,19090727.84606851
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,717317494.4465628,20084756.673886966
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,754667263.0843902,21130543.2617291
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,793961784.5382292,22230782.567374505
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,835302319.5026788,23388309.871472817
CO2_atmosphere_10_M_earth_1000_F_earth.csv,CO2,10_M,1000_F,413430.8751165534,6432140.717481767,21593564.44677601,9.783989128705544e+22,3.0,878795401.1821328,24606108.083969086
