file,T_inf,atmosphere_type,mass_case,flux_case,weighted_mass_loss_kg_s_const,M_total_kg_s_const,dominant_escaping_species_const,dominant_lambda_j_const,dominant_species_Mdot_kg_s_const,jeans_valid_const,T_exo_K_const,exobase_altitude_km_const,exobase_radius_m_const,exobase_index_const,unphysical_extension_const,weighted_mass_loss_kg_s_diss,M_total_kg_s_diss,dominant_escaping_species_diss,dominant_lambda_j_diss,dominant_species_Mdot_kg_s_diss,jeans_valid_diss,T_exo_K_diss,exobase_altitude_km_diss,exobase_radius_m_diss,exobase_index_diss,unphysical_extension_diss,ratio_diss_const,delta_log10_Mdot,either_unphysical,both_jeans_valid
N2_atmosphere_10_M_earth_1_F_earth.csv,6000,N2,10_M_earth,1_F_earth,6271.059775023636,26692.53646201661,H2,0.8282091066837731,25952.01820518164,False,5983.81806099851,74966.39969640574,193466999.6964057,518.0,False,8410.96910311428,22861.84933665153,H,0.3902413113434399,18018.285679702083,False,5993.285825003601,86472.58539605826,204973185.39605823,588.0,False,1.3412356770403417,0.12750509719912773,False,False
N2_atmosphere_10_M_earth_1_F_earth.csv,7000,N2,10_M_earth,1_F_earth,6422.437286811175,26971.59018262389,H2,0.6681722773325885,25813.58111566784,False,6982.656423912998,87001.44703786644,205502047.03786644,525.0,False,12321.399697606246,28059.51679615176,H,0.3128648060755648,17010.04225364911,False,6992.8937077806095,100619.21033248896,219119810.33248892,596.0,False,1.9184928006862616,0.28296017380897864,False,False
N2_atmosphere_10_M_earth_1000_F_earth.csv,200,N2,10_M_earth,1000_F_earth,7.319849149196113e-09,2.9016536695790943e-05,H,18.3657630896084,2.90165326234105e-05,True,199.61896129871576,12262.290941487105,130762890.9414871,467.0,False,2.200252201034933e-07,0.0001405848756866,H,18.315564321816264,0.0001405848756866,True,199.79672388422748,12504.021220214456,131004621.22021446,517.0,False,30.058709628962383,1.4779703331021994,False,True
N2_atmosphere_10_M_earth_1000_F_earth.csv,300,N2,10_M_earth,1000_F_earth,2.000646702643576e-06,0.0079287090065358,H,12.181053985719842,0.0079281757617896,True,299.09572202060804,13082.530182077571,131583130.18207756,467.0,False,5.921297801914546e-05,0.03783406806702,H,12.129586995052298,0.03783406806702,True,299.5236111745236,13452.07717041506,131952677.17041506,518.0,False,29.596918806755717,1.4712465010969389,False,True
N2_atmosphere_10_M_earth_1000_F_earth.csv,500,N2,10_M_earth,1000_F_earth,0.0001425917941751,0.5459338495620378,H,7.223056044290869,0.5408798409027289,True,498.0976616583028,14747.122664772674,133247722.66477267,469.0,False,0.004025212424045,2.571905111516176,H,7.1768719040562425,2.571905111516176,True,498.9978162148002,15362.674077535048,133863274.07753503,520.0,False,28.228920516296444,1.4506942708929538,False,True
N2_atmosphere_10_M_earth_1000_F_earth.csv,1000,N2,10_M_earth,1000_F_earth,0.0059975421879133,11.755720036410036,H,3.502131698789273,8.610464568789416,True,995.7647348273164,18968.8095519048,137469409.5519048,473.0,False,0.0639196834778696,40.84141241369489,H,3.464084925124564,40.84141241369485,True,997.7687911823832,20199.51989380765,138700119.89380765,524.0,False,10.65764632830518,1.027661304175301,False,True
N2_atmosphere_10_M_earth_1000_F_earth.csv,2000,N2,10_M_earth,1000_F_earth,0.0655467184264928,72.02186236458871,H2,3.293792971160301,49.01747817796573,True,1991.6776194938457,27653.141194873573,146153741.19487357,480.0,False,0.1706782853753531,107.9386279505709,H,1.615852847237296,107.9368719893852,True,1995.670382561734,30163.005988580764,148663605.98858076,532.0,False,2.6039180827452073,0.4156273175415755,False,True
N2_atmosphere_10_M_earth_1000_F_earth.csv,3000,N2,10_M_earth,1000_F_earth,0.4797025949230105,125.63426769313406,H2,2.067646951847497,97.68082071743407,True,2988.3088800134533,36674.99080211568,155175590.80211568,487.0,False,4.795431439746085,128.97725201179722,H,1.0069551530759224,124.36502504272649,False,2993.993791297132,40512.99585747376,159013595.85747376,540.0,False,9.996676045739807,0.9998556185034658,False,False
N2_atmosphere_10_M_earth_1000_F_earth.csv,4000,N2,10_M_earth,1000_F_earth,15.60126622330285,205.3590965720353,H2,1.4620982721953106,124.36433462493764,False,3985.566511405406,46034.53560522318,164535135.60522318,494.0,False,190.41551994659025,313.8639539892263,N,9.902589321530716,190.58739203661105,True,3992.677523950065,51249.60795689979,169750207.9568998,548.0,False,12.205132405354115,1.0865424951504021,False,False
N2_atmosphere_10_M_earth_1000_F_earth.csv,5000,N2,10_M_earth,1000_F_earth,132.0720354862677,623.47452766101,N,7.729849353704445,460.89424466504994,True,4983.368909862694,55731.932799736,174232532.799736,501.0,False,1560.292334040102,1682.422232824428,N,7.438784402620656,1563.0974191140251,True,4991.562624765551,62252.11213375777,180752712.13375777,555.0,False,11.813949321636182,1.072395103530314,False,True
N2_atmosphere_10_M_earth_1000_F_earth.csv,6000,N2,10_M_earth,1000_F_earth,522.5193795400315,1964.3070304825308,N,6.0941240329945,1772.296603196797,True,5981.411640454114,65622.52520213848,184123125.20213848,507.0,False,5708.451631688501,5832.279795087295,N,5.827703682092431,5719.221384483123,True,5990.803715435441,73738.07597293878,192238675.9729388,563.0,False,10.924861077331892,1.038415923104082,False,True
N2_atmosphere_10_M_earth_1000_F_earth.csv,7000,N2,10_M_earth,1000_F_earth,1366.232137148253,4670.257831655426,N,4.944301297681032,4306.586859182456,True,6980.078330607769,75971.85379908988,194472453.79908988,514.0,False,13549.428102784364,13684.75546989305,N,4.707928387604763,13575.239905341688,True,6990.144082360803,85441.7140103671,203942314.0103671,570.0,False,9.917368896815875,0.9963964680051982,False,True
