SEQ='O '     NUCCHG= 8                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  16323956.6   NPRNTI= 3   NPRNTF= 3
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P3             (4)0( 1.5)        0.0 
     2          2S2 2P3             (2)2( 4.5)    31713.4 
     3          2S2 2P3             (2)1( 2.5)    43680.5 

   LS RESOLVED TERM INDEXING            BWNR=  16421397.0   NTRM= 501
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   374     3    2S2 2P3 5G1         (1)4( 4.0)   136693.1*
   375     3    2S2 2P3 5G1         (3)5(16.0)   136693.1*
   376     3    2S2 2P3 5G1         (1)5( 5.0)   136693.1*
   377     3    2S2 2P3 5D1         (3)3(10.0)   136708.6*
   378     3    2S2 2P3 5D1         (3)1( 4.0)   136710.8*
   379     3    2S2 2P3 5D1         (1)2( 2.0)   136713.6*
   380     3    2S2 2P3 5D1         (3)2( 7.0)   136717.9*
   381     3    2S2 2P3 5D1         (1)3( 3.0)   136723.6*
   382     3    2S2 2P3 5F1         (3)2( 7.0)   136731.1*
   383     3    2S2 2P3 5F1         (3)4(13.0)   136731.2*
   384     3    2S2 2P3 5F1         (1)2( 2.0)   136731.2*
   385     3    2S2 2P3 5F1         (1)4( 4.0)   136731.3*
   386     3    2S2 2P3 5F1         (1)3( 3.0)   136731.7*
   387     3    2S2 2P3 5F1         (3)3(10.0)   136731.7*
   388     3    2S2 2P3 5D1         (1)1( 1.0)   136737.7*
   389     3    2S2 2P3 5P1         (1)0( 0.0)   136899.1*
   390     3    2S2 2P3 6P1         (3)0( 1.0)   137009.9*
   391     3    2S2 2P3 6P1         (3)2( 7.0)   137041.6*
   392     3    2S2 2P3 6P1         (1)1( 1.0)   137063.2*
   393     3    2S2 2P3 6P1         (3)1( 4.0)   137286.5*
   394     3    2S2 2P3 6P1         (1)2( 2.0)   137349.1*
   395     3    2S2 2P3 7S1         (3)1( 4.0)   137875.1*
   396     3    2S2 2P3 7S1         (1)1( 1.0)   137926.1*
   397     3    2S2 2P3 6G1         (3)3(10.0)   138050.5*
   398     3    2S2 2P3 6G1         (1)3( 3.0)   138050.5*
   399     3    2S2 2P3 6G1         (3)4(13.0)   138050.5*
   400     3    2S2 2P3 6G1         (1)4( 4.0)   138050.5*
   401     3    2S2 2P3 6G1         (3)5(16.0)   138050.5*
   402     3    2S2 2P3 6G1         (1)5( 5.0)   138050.5*
   403     3    2S2 2P3 6D1         (3)3(10.0)   138058.6*
   404     3    2S2 2P3 6D1         (3)1( 4.0)   138060.0*
   405     3    2S2 2P3 6H1         (3)4(13.0)   138061.3*
   406     3    2S2 2P3 6H1         (1)4( 4.0)   138061.3*
   407     3    2S2 2P3 6H1         (3)5(16.0)   138061.3*
   408     3    2S2 2P3 6H1         (1)5( 5.0)   138061.3*
   409     3    2S2 2P3 6H1         (3)6(19.0)   138061.3*
   410     3    2S2 2P3 6H1         (1)6( 6.0)   138061.3*
   411     3    2S2 2P3 6D1         (1)2( 2.0)   138061.6*
   412     3    2S2 2P3 6D1         (3)2( 7.0)   138064.3*
   413     3    2S2 2P3 6D1         (1)3( 3.0)   138067.8*
   414     3    2S2 2P3 6F1         (3)2( 7.0)   138072.4*
   415     3    2S2 2P3 6F1         (3)4(13.0)   138072.5*
   416     3    2S2 2P3 6F1         (1)2( 2.0)   138072.5*
   417     3    2S2 2P3 6F1         (1)4( 4.0)   138072.6*
   418     3    2S2 2P3 6F1         (1)3( 3.0)   138072.8*
   419     3    2S2 2P3 6F1         (3)3(10.0)   138072.8*
   420     3    2S2 2P3 6D1         (1)1( 1.0)   138076.5*
   421     3    2S2 2P3 6P1         (1)0( 0.0)   138122.0*
   422     3    2S2 2P3 7P1         (3)0( 1.0)   138236.9*
   423     3    2S2 2P3 7P1         (3)2( 7.0)   138255.6*
   424     3    2S2 2P3 7P1         (1)1( 1.0)   138268.3*
   425     3    2S2 2P3 7P1         (3)1( 4.0)   138399.3*
   426     3    2S2 2P3 7P1         (1)2( 2.0)   138435.0*
   427     3    2S2 2P3 8S1         (3)1( 4.0)   138758.2*
   428     3    2S2 2P3 8S1         (1)1( 1.0)   138790.0*
   429     3    2S2 2P3 7G1         (3)3(10.0)   138867.5*
   430     3    2S2 2P3 7G1         (1)3( 3.0)   138867.5*
   431     3    2S2 2P3 7G1         (3)4(13.0)   138867.5*
   432     3    2S2 2P3 7G1         (1)4( 4.0)   138867.5*
   433     3    2S2 2P3 7G1         (3)5(16.0)   138867.5*
   434     3    2S2 2P3 7G1         (1)5( 5.0)   138867.5*
   435     3    2S2 2P3 7D1         (3)3(10.0)   138872.2*
   436     3    2S2 2P3 7D1         (3)1( 4.0)   138873.1*
   437     3    2S2 2P3 7D1         (1)2( 2.0)   138874.2*
   438     3    2S2 2P3 7H1         (3)4(13.0)   138874.2*
   439     3    2S2 2P3 7H1         (1)4( 4.0)   138874.2*
   440     3    2S2 2P3 7H1         (3)5(16.0)   138874.2*
   441     3    2S2 2P3 7H1         (1)5( 5.0)   138874.2*
   442     3    2S2 2P3 7H1         (3)6(19.0)   138874.2*
   443     3    2S2 2P3 7H1         (1)6( 6.0)   138874.2*
   444     3    2S2 2P3 7D1         (3)2( 7.0)   138875.9*
   445     3    2S2 2P3 7I1         (3)5(16.0)   138877.2*
   446     3    2S2 2P3 7I1         (1)5( 5.0)   138877.2*
   447     3    2S2 2P3 7I1         (3)6(19.0)   138877.2*
   448     3    2S2 2P3 7I1         (1)6( 6.0)   138877.2*
   449     3    2S2 2P3 7I1         (3)7(22.0)   138877.2*
   450     3    2S2 2P3 7I1         (1)7( 7.0)   138877.2*
   451     3    2S2 2P3 7D1         (1)3( 3.0)   138878.2*
   452     3    2S2 2P3 7F1         (3)2( 7.0)   138881.2*
   453     3    2S2 2P3 7F1         (3)4(13.0)   138881.3*
   454     3    2S2 2P3 7F1         (1)2( 2.0)   138881.3*
   455     3    2S2 2P3 7F1         (1)4( 4.0)   138881.3*
   456     3    2S2 2P3 7F1         (1)3( 3.0)   138881.5*
   457     3    2S2 2P3 7F1         (3)3(10.0)   138881.5*
   458     3    2S2 2P3 7D1         (1)1( 1.0)   138883.8*
   459     3    2S2 2P3 7P1         (1)0( 0.0)   138894.4*
   460     3    2S2 2P3 8P1         (3)0( 1.0)   138986.1*
   461     3    2S2 2P3 8P1         (3)2( 7.0)   138998.0*
   462     3    2S2 2P3 8P1         (1)1( 1.0)   139006.1*
   463     3    2S2 2P3 8P1         (3)1( 4.0)   139089.6*
   464     3    2S2 2P3 8P1         (1)2( 2.0)   139112.1*
   465     3    2S2 2P3 8G1         (3)3(10.0)   139397.0*
   466     3    2S2 2P3 8G1         (1)3( 3.0)   139397.0*
   467     3    2S2 2P3 8G1         (3)4(13.0)   139397.0*
   468     3    2S2 2P3 8G1         (1)4( 4.0)   139397.0*
   469     3    2S2 2P3 8G1         (3)5(16.0)   139397.0*
   470     3    2S2 2P3 8G1         (1)5( 5.0)   139397.0*
   471     3    2S2 2P3 8D1         (3)3(10.0)   139400.0*
   472     3    2S2 2P3 8D1         (3)1( 4.0)   139400.6*
   473     3    2S2 2P3 8D1         (1)2( 2.0)   139401.3*
   474     3    2S2 2P3 8H1         (3)4(13.0)   139401.5*
   475     3    2S2 2P3 8H1         (1)4( 4.0)   139401.5*
   476     3    2S2 2P3 8H1         (3)5(16.0)   139401.5*
   477     3    2S2 2P3 8H1         (1)5( 5.0)   139401.5*
   478     3    2S2 2P3 8H1         (3)6(19.0)   139401.5*
   479     3    2S2 2P3 8H1         (1)6( 6.0)   139401.5*
   480     3    2S2 2P3 8D1         (3)2( 7.0)   139402.5*
   481     3    2S2 2P3 8I1         (3)5(16.0)   139403.5*
   482     3    2S2 2P3 8I1         (1)5( 5.0)   139403.5*
   483     3    2S2 2P3 8I1         (3)6(19.0)   139403.5*
   484     3    2S2 2P3 8I1         (1)6( 6.0)   139403.5*
   485     3    2S2 2P3 8I1         (3)7(22.0)   139403.5*
   486     3    2S2 2P3 8I1         (1)7( 7.0)   139403.5*
   487     3    2S2 2P3 8D1         (1)3( 3.0)   139404.1*
   488     3    2S2 2P3 8J1         (3)6(19.0)   139404.5*
   489     3    2S2 2P3 8J1         (1)6( 6.0)   139404.5*
   490     3    2S2 2P3 8J1         (3)7(22.0)   139404.5*
   491     3    2S2 2P3 8J1         (1)7( 7.0)   139404.5*
   492     3    2S2 2P3 8J1         (3)8(25.0)   139404.5*
   493     3    2S2 2P3 8J1         (1)8( 8.0)   139404.5*
   494     3    2S2 2P3 8F1         (3)2( 7.0)   139406.2*
   495     3    2S2 2P3 8F1         (3)4(13.0)   139406.2*
   496     3    2S2 2P3 8F1         (1)2( 2.0)   139406.2*
   497     3    2S2 2P3 8F1         (1)4( 4.0)   139406.3*
   498     3    2S2 2P3 8F1         (1)3( 3.0)   139406.3*
   499     3    2S2 2P3 8F1         (3)3(10.0)   139406.3*
   500     3    2S2 2P3 8P1         (1)0( 0.0)   139407.0*
   501     3    2S2 2P3 8D1         (1)1( 1.0)   139408.0*

   N-SHELL INDEXING                                     NREP= 42
   ----------------
   IREP    N
   -----   -
     1     1
     2     2
     3     3
     4     4
     5     5
     6     6
     7     7
     8     8
     9     9
    10    10
    11    11
    12    12
    13    13
    14    14
    15    15
    16    16
    17    18
    18    20
    19    22
    20    25
    21    29
    22    35
    23    39
    24    45
    25    49
    26    55
    27    61
    28    70
    29    81
    30   100
    31   115
    32   140
    33   162
    34   200
    35   235
    36   300
    37   353
    38   450
    39   535
    40   700
    41   811
    42   999



 --------------------------------
 PRTI= 1  TRMPRT= (4S)  SPNPRT= 4

   INDX TE=  1.00E+01  2.00E+01  5.00E+01  1.00E+02  2.00E+02  5.00E+02  1.00E+03  2.00E+03  5.00E+03  1.00E+04
   ---- ---  2.00E+04  5.00E+04  1.00E+05  2.00E+05  5.00E+05  1.00E+06  2.00E+06  5.00E+06  1.00E+07
     1       3.47E-12  2.46E-12  1.55E-12  1.10E-12  7.79E-13  4.96E-13  3.54E-13  2.55E-13  1.70E-13  1.31E-13
             1.07E-13  9.22E-14  8.90E-14  8.53E-14  6.89E-14  4.88E-14  2.94E-14  1.21E-14  5.46E-15
     4       3.10E-15  2.20E-15  1.40E-15  1.00E-15  7.30E-16  5.01E-16  4.03E-16  3.60E-16  3.89E-16  4.78E-16
             6.13E-16  8.08E-16  9.21E-16  9.87E-16  9.99E-16  9.34E-16  7.90E-16  5.17E-16  3.19E-16
     5       1.37E-15  9.70E-16  6.19E-16  4.44E-16  3.23E-16  2.22E-16  1.79E-16  1.62E-16  1.79E-16  2.28E-16
             3.05E-16  4.26E-16  5.04E-16  5.57E-16  5.80E-16  5.49E-16  4.68E-16  3.08E-16  1.90E-16
     6       2.20E-13  1.55E-13  9.78E-14  6.88E-14  4.82E-14  2.97E-14  2.01E-14  1.33E-14  7.23E-15  4.60E-15
             3.39E-15  3.30E-15  3.67E-15  3.83E-15  3.26E-15  2.36E-15  1.45E-15  6.09E-16  2.77E-16
     7       6.52E-14  4.61E-14  2.91E-14  2.05E-14  1.44E-14  8.90E-15  6.09E-15  4.07E-15  2.30E-15  1.55E-15
             1.28E-15  1.49E-15  1.82E-15  2.02E-15  1.79E-15  1.32E-15  8.16E-16  3.46E-16  1.58E-16
     8       5.29E-17  3.66E-17  2.17E-17  1.38E-17  7.96E-18  3.40E-18  4.51E-18  1.42E-17  4.89E-17  9.45E-17
             1.51E-16  2.20E-16  2.55E-16  2.72E-16  2.73E-16  2.54E-16  2.15E-16  1.41E-16  8.67E-17
     9       2.61E-17  1.81E-17  1.07E-17  6.82E-18  3.93E-18  1.68E-18  2.28E-18  7.34E-18  2.59E-17  5.14E-17
             8.41E-17  1.26E-16  1.48E-16  1.60E-16  1.62E-16  1.52E-16  1.28E-16  8.42E-17  5.19E-17
    10       5.95E-13  4.20E-13  2.65E-13  1.87E-13  1.31E-13  8.10E-14  5.53E-14  3.67E-14  1.98E-14  1.14E-14
             6.07E-15  2.30E-15  1.01E-15  4.14E-16  1.20E-16  4.56E-17  1.70E-17  4.49E-18  1.62E-18
    11       3.51E-13  2.48E-13  1.56E-13  1.10E-13  7.73E-14  4.79E-14  3.27E-14  2.17E-14  1.17E-14  6.77E-15
             3.60E-15  1.36E-15  5.98E-16  2.47E-16  7.16E-17  2.72E-17  1.01E-17  2.68E-18  9.66E-19
    12       1.39E-13  9.81E-14  6.18E-14  4.34E-14  3.03E-14  1.85E-14  1.24E-14  7.96E-15  4.06E-15  2.32E-15
             1.42E-15  1.10E-15  1.17E-15  1.22E-15  1.04E-15  7.61E-16  4.69E-16  1.98E-16  9.02E-17
    13       4.96E-14  3.50E-14  2.21E-14  1.55E-14  1.09E-14  6.71E-15  4.55E-15  2.98E-15  1.58E-15  9.46E-16
             6.26E-16  5.66E-16  6.44E-16  6.96E-16  6.10E-16  4.47E-16  2.77E-16  1.17E-16  5.35E-17
    14       3.87E-16  2.71E-16  1.67E-16  1.14E-16  7.44E-17  3.76E-17  1.94E-17  1.06E-17  1.96E-17  3.94E-17
             6.39E-17  9.26E-17  1.06E-16  1.12E-16  1.12E-16  1.04E-16  8.77E-17  5.74E-17  3.54E-17
    15       2.01E-16  1.41E-16  8.70E-17  5.92E-17  3.87E-17  1.96E-17  1.01E-17  5.62E-18  1.09E-17  2.25E-17
             3.69E-17  5.43E-17  6.27E-17  6.68E-17  6.69E-17  6.22E-17  5.25E-17  3.44E-17  2.12E-17
    16       3.66E-13  2.59E-13  1.63E-13  1.15E-13  8.07E-14  5.00E-14  3.41E-14  2.27E-14  1.22E-14  7.07E-15
             3.75E-15  1.42E-15  6.22E-16  2.56E-16  7.42E-17  2.82E-17  1.05E-17  2.77E-18  9.99E-19
    17       2.16E-13  1.53E-13  9.64E-14  6.79E-14  4.77E-14  2.95E-14  2.02E-14  1.34E-14  7.25E-15  4.20E-15
             2.23E-15  8.45E-16  3.70E-16  1.53E-16  4.43E-17  1.68E-17  6.25E-18  1.65E-18  5.96E-19
    18       2.69E-13  1.90E-13  1.20E-13  8.38E-14  5.83E-14  3.51E-14  2.31E-14  1.44E-14  6.86E-15  3.51E-15
             1.63E-15  5.18E-16  2.02E-16  7.59E-17  2.00E-17  7.16E-18  2.55E-18  6.48E-19  2.30E-19
    19       1.62E-13  1.14E-13  7.17E-14  5.03E-14  3.50E-14  2.11E-14  1.39E-14  8.65E-15  4.12E-15  2.10E-15
             9.76E-16  3.11E-16  1.21E-16  4.55E-17  1.20E-17  4.30E-18  1.53E-18  3.89E-19  1.38E-19
    20       8.78E-14  6.20E-14  3.90E-14  2.74E-14  1.91E-14  1.16E-14  7.67E-15  4.85E-15  2.41E-15  1.32E-15
             7.55E-16  5.23E-16  5.30E-16  5.46E-16  4.68E-16  3.42E-16  2.11E-16  8.92E-17  4.06E-17
    21       3.52E-14  2.49E-14  1.57E-14  1.10E-14  7.71E-15  4.73E-15  3.18E-15  2.06E-15  1.06E-15  6.07E-16
             3.66E-16  2.82E-16  3.02E-16  3.19E-16  2.77E-16  2.03E-16  1.26E-16  5.32E-17  2.43E-17
    22       4.78E-16  3.36E-16  2.08E-16  1.42E-16  9.35E-17  4.86E-17  2.60E-17  1.27E-17  1.13E-17  2.01E-17
             3.25E-17  4.72E-17  5.39E-17  5.69E-17  5.63E-17  5.22E-17  4.40E-17  2.88E-17  1.78E-17
    23       2.56E-16  1.80E-16  1.11E-16  7.60E-17  5.02E-17  2.61E-17  1.40E-17  6.88E-18  6.39E-18  1.16E-17
             1.91E-17  2.80E-17  3.21E-17  3.40E-17  3.37E-17  3.13E-17  2.64E-17  1.73E-17  1.07E-17
    24       1.30E-13  9.15E-14  5.73E-14  3.99E-14  2.74E-14  1.59E-14  9.97E-15  5.79E-15  2.44E-15  1.13E-15
             4.77E-16  1.38E-16  5.16E-17  1.88E-17  4.84E-18  1.72E-18  6.11E-19  1.55E-19  5.48E-20
    25       7.79E-14  5.49E-14  3.44E-14  2.39E-14  1.64E-14  9.55E-15  5.98E-15  3.47E-15  1.46E-15  6.77E-16
             2.86E-16  8.31E-17  3.10E-17  1.13E-17  2.91E-18  1.03E-18  3.67E-19  9.29E-20  3.29E-20
    26       2.20E-13  1.55E-13  9.81E-14  6.91E-14  4.85E-14  3.00E-14  2.05E-14  1.36E-14  7.35E-15  4.24E-15
             2.25E-15  8.50E-16  3.72E-16  1.53E-16  4.43E-17  1.68E-17  6.25E-18  1.65E-18  5.95E-19
    27       1.30E-13  9.19E-14  5.80E-14  4.09E-14  2.87E-14  1.78E-14  1.21E-14  8.07E-15  4.36E-15  2.52E-15
             1.34E-15  5.07E-16  2.22E-16  9.14E-17  2.65E-17  1.00E-17  3.73E-18  9.86E-19  3.55E-19
    28       2.37E-13  1.67E-13  1.05E-13  7.38E-14  5.13E-14  3.10E-14  2.04E-14  1.27E-14  6.04E-15  3.09E-15
             1.43E-15  4.55E-16  1.78E-16  6.65E-17  1.75E-17  6.28E-18  2.24E-18  5.69E-19  2.01E-19
    29       1.42E-13  1.00E-13  6.32E-14  4.43E-14  3.08E-14  1.86E-14  1.22E-14  7.62E-15  3.62E-15  1.85E-15
             8.58E-16  2.73E-16  1.07E-16  3.99E-17  1.05E-17  3.77E-18  1.34E-18  3.41E-19  1.21E-19
    30       5.84E-14  4.12E-14  2.59E-14  1.81E-14  1.26E-14  7.59E-15  4.99E-15  3.12E-15  1.52E-15  8.19E-16
             4.51E-16  2.92E-16  2.86E-16  2.92E-16  2.49E-16  1.81E-16  1.12E-16  4.73E-17  2.16E-17
    31       2.52E-14  1.78E-14  1.12E-14  7.89E-15  5.51E-15  3.36E-15  2.24E-15  1.44E-15  7.24E-16  4.03E-16
             2.31E-16  1.62E-16  1.66E-16  1.72E-16  1.48E-16  1.08E-16  6.69E-17  2.83E-17  1.29E-17
    32       4.56E-16  3.20E-16  1.98E-16  1.35E-16  8.90E-17  4.63E-17  2.49E-17  1.20E-17  7.53E-18  1.18E-17
             1.89E-17  2.73E-17  3.11E-17  3.27E-17  3.23E-17  3.00E-17  2.54E-17  1.66E-17  1.02E-17
    33       2.49E-16  1.75E-16  1.08E-16  7.38E-17  4.87E-17  2.54E-17  1.37E-17  6.62E-18  4.29E-18  6.90E-18
             1.12E-17  1.63E-17  1.86E-17  1.96E-17  1.94E-17  1.80E-17  1.52E-17  9.95E-18  6.10E-18
    34       1.48E-13  1.04E-13  6.53E-14  4.54E-14  3.12E-14  1.81E-14  1.14E-14  6.60E-15  2.78E-15  1.28E-15
             5.43E-16  1.57E-16  5.87E-17  2.14E-17  5.51E-18  1.96E-18  6.95E-19  1.76E-19  6.23E-20
    35       8.88E-14  6.25E-14  3.92E-14  2.73E-14  1.87E-14  1.09E-14  6.81E-15  3.96E-15  1.67E-15  7.71E-16
             3.26E-16  9.45E-17  3.52E-17  1.28E-17  3.30E-18  1.18E-18  4.17E-19  1.06E-19  3.74E-20
    36       1.40E-13  9.86E-14  6.22E-14  4.38E-14  3.08E-14  1.90E-14  1.30E-14  8.62E-15  4.64E-15  2.68E-15
             1.42E-15  5.34E-16  2.33E-16  9.59E-17  2.78E-17  1.05E-17  3.92E-18  1.04E-18  3.74E-19
    37       6.40E-14  4.50E-14  2.80E-14  1.93E-14  1.30E-14  7.21E-15  4.27E-15  2.30E-15  8.70E-16  3.73E-16
             1.48E-16  4.08E-17  1.49E-17  5.34E-18  1.36E-18  4.84E-19  1.71E-19  4.34E-20  1.54E-20
    38       3.84E-14  2.70E-14  1.68E-14  1.16E-14  7.79E-15  4.33E-15  2.56E-15  1.38E-15  5.22E-16  2.24E-16
             8.90E-17  2.45E-17  8.92E-18  3.21E-18  8.19E-19  2.91E-19  1.03E-19  2.61E-20  9.21E-21
    39       8.26E-14  5.84E-14  3.68E-14  2.60E-14  1.82E-14  1.13E-14  7.72E-15  5.12E-15  2.76E-15  1.60E-15
             8.45E-16  3.19E-16  1.39E-16  5.73E-17  1.66E-17  6.31E-18  2.35E-18  6.20E-19  2.24E-19
    40       1.77E-13  1.25E-13  7.85E-14  5.50E-14  3.83E-14  2.31E-14  1.52E-14  9.46E-15  4.49E-15  2.29E-15
             1.06E-15  3.36E-16  1.31E-16  4.92E-17  1.29E-17  4.64E-18  1.65E-18  4.20E-19  1.49E-19
    41       1.06E-13  7.49E-14  4.71E-14  3.30E-14  2.30E-14  1.38E-14  9.10E-15  5.67E-15  2.69E-15  1.37E-15
             6.36E-16  2.02E-16  7.87E-17  2.95E-17  7.76E-18  2.78E-18  9.90E-19  2.52E-19  8.91E-20
    42       4.08E-14  2.88E-14  1.81E-14  1.27E-14  8.77E-15  5.24E-15  3.42E-15  2.11E-15  1.01E-15  5.37E-16
             2.89E-16  1.79E-16  1.72E-16  1.74E-16  1.48E-16  1.08E-16  6.65E-17  2.81E-17  1.28E-17
    43       1.86E-14  1.31E-14  8.27E-15  5.80E-15  4.04E-15  2.45E-15  1.62E-15  1.03E-15  5.08E-16  2.77E-16
             1.54E-16  1.01E-16  1.00E-16  1.03E-16  8.85E-17  6.46E-17  3.98E-17  1.69E-17  7.68E-18
    45       4.04E-16  2.83E-16  1.75E-16  1.19E-16  7.81E-17  4.04E-17  2.17E-17  1.03E-17  5.46E-18  7.63E-18
             1.19E-17  1.71E-17  1.94E-17  2.04E-17  2.02E-17  1.87E-17  1.59E-17  1.03E-17  6.31E-18
    46       2.23E-16  1.57E-16  9.68E-17  6.59E-17  4.33E-17  2.25E-17  1.21E-17  5.78E-18  3.13E-18  4.49E-18
             7.10E-18  1.02E-17  1.16E-17  1.22E-17  1.21E-17  1.12E-17  9.51E-18  6.19E-18  3.78E-18
    47       1.30E-13  9.17E-14  5.74E-14  4.00E-14  2.74E-14  1.59E-14  9.99E-15  5.80E-15  2.44E-15  1.13E-15
             4.76E-16  1.38E-16  5.14E-17  1.87E-17  4.82E-18  1.71E-18  6.08E-19  1.54E-19  5.45E-20
    48       7.81E-14  5.50E-14  3.45E-14  2.40E-14  1.65E-14  9.57E-15  5.99E-15  3.48E-15  1.46E-15  6.76E-16
             2.86E-16  8.28E-17  3.09E-17  1.12E-17  2.89E-18  1.03E-18  3.65E-19  9.25E-20  3.27E-20
    49       9.35E-14  6.61E-14  4.17E-14  2.94E-14  2.06E-14  1.28E-14  8.70E-15  5.76E-15  3.09E-15  1.78E-15
             9.41E-16  3.54E-16  1.55E-16  6.35E-17  1.83E-17  6.94E-18  2.58E-18  6.80E-19  2.45E-19
    50       8.97E-14  6.30E-14  3.92E-14  2.70E-14  1.82E-14  1.01E-14  5.99E-15  3.23E-15  1.22E-15  5.22E-16
             2.08E-16  5.71E-17  2.08E-17  7.48E-18  1.91E-18  6.78E-19  2.40E-19  6.08E-20  2.15E-20
    51       5.38E-14  3.78E-14  2.35E-14  1.62E-14  1.09E-14  6.07E-15  3.59E-15  1.94E-15  7.31E-16  3.13E-16
             1.25E-16  3.43E-17  1.25E-17  4.49E-18  1.15E-18  4.07E-19  1.44E-19  3.65E-20  1.29E-20
    52       3.20E-14  2.24E-14  1.38E-14  9.41E-15  6.19E-15  3.26E-15  1.82E-15  9.13E-16  3.14E-16  1.27E-16
             4.88E-17  1.30E-17  4.69E-18  1.67E-18  4.26E-19  1.51E-19  5.34E-20  1.35E-20  4.78E-21
    53       1.92E-14  1.34E-14  8.30E-15  5.64E-15  3.71E-15  1.95E-15  1.09E-15  5.48E-16  1.89E-16  7.65E-17
             2.93E-17  7.81E-18  2.81E-18  1.00E-18  2.56E-19  9.05E-20  3.20E-20  8.11E-21  2.87E-21
    54       5.55E-14  3.92E-14  2.47E-14  1.74E-14  1.22E-14  7.57E-15  5.17E-15  3.43E-15  1.84E-15  1.06E-15
             5.62E-16  2.12E-16  9.24E-17  3.80E-17  1.10E-17  4.15E-18  1.54E-18  4.07E-19  1.47E-19
    55       1.30E-13  9.14E-14  5.75E-14  4.03E-14  2.80E-14  1.69E-14  1.11E-14  6.90E-15  3.27E-15  1.67E-15
             7.69E-16  2.44E-16  9.51E-17  3.56E-17  9.37E-18  3.36E-18  1.20E-18  3.04E-19  1.08E-19
    56       7.77E-14  5.49E-14  3.45E-14  2.42E-14  1.68E-14  1.01E-14  6.66E-15  4.14E-15  1.96E-15  9.99E-16
             4.62E-16  1.46E-16  5.71E-17  2.14E-17  5.62E-18  2.02E-18  7.18E-19  1.82E-19  6.46E-20
    57       2.98E-14  2.10E-14  1.32E-14  9.21E-15  6.36E-15  3.77E-15  2.44E-15  1.50E-15  7.06E-16  3.71E-16
             1.97E-16  1.18E-16  1.12E-16  1.13E-16  9.56E-17  6.96E-17  4.29E-17  1.81E-17  8.26E-18
    58       1.41E-14  9.95E-15  6.26E-15  4.39E-15  3.05E-15  1.84E-15  1.21E-15  7.56E-16  3.67E-16  1.97E-16
             1.07E-16  6.77E-17  6.58E-17  6.69E-17  5.71E-17  4.17E-17  2.57E-17  1.09E-17  4.95E-18
    59       1.07E-13  7.52E-14  4.71E-14  3.28E-14  2.25E-14  1.31E-14  8.17E-15  4.74E-15  1.99E-15  9.19E-16
             3.88E-16  1.12E-16  4.19E-17  1.52E-17  3.93E-18  1.40E-18  4.96E-19  1.26E-19  4.44E-20
    60       6.40E-14  4.51E-14  2.83E-14  1.97E-14  1.35E-14  7.84E-15  4.90E-15  2.84E-15  1.19E-15  5.51E-16
             2.33E-16  6.75E-17  2.51E-17  9.15E-18  2.36E-18  8.38E-19  2.97E-19  7.54E-20  2.67E-20
    61       6.57E-14  4.64E-14  2.93E-14  2.06E-14  1.45E-14  8.94E-15  6.09E-15  4.03E-15  2.16E-15  1.24E-15
             6.53E-16  2.45E-16  1.07E-16  4.39E-17  1.27E-17  4.83E-18  1.80E-18  4.75E-19  1.71E-19
    62       9.09E-14  6.39E-14  3.98E-14  2.74E-14  1.85E-14  1.03E-14  6.07E-15  3.27E-15  1.23E-15  5.28E-16
             2.10E-16  5.78E-17  2.11E-17  7.57E-18  1.93E-18  6.86E-19  2.43E-19  6.15E-20  2.18E-20
    63       5.46E-14  3.84E-14  2.39E-14  1.65E-14  1.11E-14  6.15E-15  3.64E-15  1.96E-15  7.40E-16  3.17E-16
             1.26E-16  3.47E-17  1.26E-17  4.54E-18  1.16E-18  4.12E-19  1.46E-19  3.69E-20  1.31E-20
    64       5.32E-14  3.73E-14  2.30E-14  1.57E-14  1.03E-14  5.42E-15  3.02E-15  1.52E-15  5.24E-16  2.12E-16
             8.13E-17  2.17E-17  7.81E-18  2.79E-18  7.09E-19  2.51E-19  8.89E-20  2.25E-20  7.96E-21
    65       3.19E-14  2.24E-14  1.38E-14  9.40E-15  6.19E-15  3.25E-15  1.81E-15  9.12E-16  3.14E-16  1.27E-16
             4.88E-17  1.30E-17  4.68E-18  1.67E-18  4.26E-19  1.51E-19  5.33E-20  1.35E-20  4.78E-21
    66       1.61E-14  1.13E-14  6.87E-15  4.60E-15  2.94E-15  1.46E-15  7.67E-16  3.62E-16  1.16E-16  4.53E-17
             1.69E-17  4.43E-18  1.59E-18  5.64E-19  1.43E-19  5.07E-20  1.79E-20  4.54E-21  1.60E-21
    67       9.67E-15  6.75E-15  4.12E-15  2.76E-15  1.77E-15  8.75E-16  4.60E-16  2.17E-16  6.96E-17  2.72E-17
             1.01E-17  2.66E-18  9.51E-19  3.38E-19  8.59E-20  3.04E-20  1.08E-20  2.72E-21  9.63E-22
    68       3.90E-14  2.76E-14  1.74E-14  1.23E-14  8.60E-15  5.32E-15  3.63E-15  2.40E-15  1.29E-15  7.40E-16
             3.91E-16  1.47E-16  6.40E-17  2.63E-17  7.61E-18  2.89E-18  1.08E-18  2.84E-19  1.03E-19
