SEQ='N '     NUCCHG= 7                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  11835491.1   NPRNTI= 4   NPRNTF= 4
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P2             (3)1( 4.0)        0.0 
     2          2S2 2P2             (1)2( 2.0)    17957.0 
     3          2S2 2P2             (1)0( 0.0)    32477.5 
     4          2S1 2P3             (5)0( 2.0)    39696.0 

   LS RESOLVED TERM INDEXING            BWNR=  11943486.1   NTRM= 406
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    37       9.80E-22  3.61E-22  9.37E-23  3.34E-23  1.19E-23  3.01E-24  1.07E-24  3.77E-25  9.55E-26  3.38E-26
             1.19E-26  3.02E-27  1.07E-27  3.78E-28  9.55E-29  3.38E-29  1.19E-29  3.02E-30  1.07E-30
    38       3.49E-22  1.27E-22  3.26E-23  1.16E-23  4.10E-24  1.04E-24  3.68E-25  1.30E-25  3.29E-26  1.16E-26
             4.12E-27  1.04E-27  3.68E-28  1.30E-28  3.29E-29  1.16E-29  4.12E-30  1.04E-30  3.68E-31
    39       1.70E-22  6.13E-23  1.57E-23  5.57E-24  1.97E-24  5.00E-25  1.77E-25  6.25E-26  1.58E-26  5.59E-27
             1.98E-27  5.00E-28  1.77E-28  6.25E-29  1.58E-29  5.59E-30  1.98E-30  5.00E-31  1.77E-31
    40       5.84E-23  2.08E-23  5.30E-24  1.88E-24  6.64E-25  1.68E-25  5.94E-26  2.10E-26  5.32E-27  1.88E-27
             6.65E-28  1.68E-28  5.94E-29  2.10E-29  5.32E-30  1.88E-30  6.65E-31  1.68E-31  5.94E-32
    41       3.56E-23  1.27E-23  3.22E-24  1.14E-24  4.03E-25  1.02E-25  3.60E-26  1.27E-26  3.22E-27  1.14E-27
             4.03E-28  1.02E-28  3.60E-29  1.27E-29  3.22E-30  1.14E-30  4.03E-31  1.02E-31  3.60E-32
    42       1.80E-23  6.38E-24  1.61E-24  5.71E-25  2.02E-25  5.11E-26  1.81E-26  6.39E-27  1.62E-27  5.71E-28
             2.02E-28  5.11E-29  1.81E-29  6.39E-30  1.62E-30  5.71E-31  2.02E-31  5.11E-32  1.81E-32


 -----------------------------------------
 PRTF= 3  TRMPRT= (1S)  SPNPRT= 1  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 2
   IREP
   ----
     2       9.05E-12  6.40E-12  4.05E-12  2.87E-12  2.03E-12  1.29E-12  9.19E-13  6.59E-13  4.35E-13  3.27E-13
             2.55E-13  1.97E-13  1.67E-13  1.36E-13  8.91E-14  5.52E-14  2.98E-14  1.10E-14  4.72E-15
     3       1.11E-12  7.87E-13  4.96E-13  3.50E-13  2.46E-13  1.53E-13  1.05E-13  7.06E-14  4.01E-14  2.57E-14
             1.71E-14  1.20E-14  1.03E-14  9.05E-15  6.76E-15  4.79E-15  3.05E-15  1.46E-15  7.58E-16
     4       1.13E-12  7.98E-13  5.03E-13  3.54E-13  2.47E-13  1.52E-13  1.02E-13  6.64E-14  3.48E-14  2.01E-14
             1.14E-14  5.98E-15  4.32E-15  3.40E-15  2.38E-15  1.63E-15  1.01E-15  4.70E-16  2.40E-16
     5       1.02E-12  7.19E-13  4.53E-13  3.17E-13  2.21E-13  1.34E-13  8.85E-14  5.60E-14  2.79E-14  1.53E-14
             8.04E-15  3.63E-15  2.32E-15  1.67E-15  1.10E-15  7.41E-16  4.54E-16  2.08E-16  1.05E-16
     6       9.03E-13  6.37E-13  4.00E-13  2.80E-13  1.94E-13  1.15E-13  7.51E-14  4.64E-14  2.21E-14  1.17E-14
             5.88E-15  2.43E-15  1.43E-15  9.61E-16  6.05E-16  4.00E-16  2.43E-16  1.10E-16  5.52E-17
     7       8.02E-13  5.65E-13  3.54E-13  2.47E-13  1.70E-13  9.98E-14  6.37E-14  3.84E-14  1.77E-14  9.08E-15
             4.42E-15  1.73E-15  9.58E-16  6.13E-16  3.71E-16  2.42E-16  1.45E-16  6.53E-17  3.26E-17
     8       7.19E-13  5.06E-13  3.17E-13  2.20E-13  1.50E-13  8.68E-14  5.44E-14  3.21E-14  1.43E-14  7.18E-15
             3.41E-15  1.28E-15  6.80E-16  4.17E-16  2.43E-16  1.56E-16  9.30E-17  4.16E-17  2.07E-17
     9       6.49E-13  4.57E-13  2.85E-13  1.97E-13  1.34E-13  7.60E-14  4.68E-14  2.71E-14  1.18E-14  5.77E-15
             2.69E-15  9.77E-16  5.03E-16  2.99E-16  1.69E-16  1.07E-16  6.34E-17  2.81E-17  1.40E-17
    10       5.91E-13  4.16E-13  2.58E-13  1.78E-13  1.20E-13  6.70E-14  4.06E-14  2.30E-14  9.75E-15  4.70E-15
             2.16E-15  7.65E-16  3.84E-16  2.22E-16  1.23E-16  7.73E-17  4.52E-17  1.99E-17  9.91E-18
    11       5.42E-13  3.81E-13  2.36E-13  1.62E-13  1.08E-13  5.94E-14  3.54E-14  1.97E-14  8.18E-15  3.89E-15
             1.76E-15  6.13E-16  3.01E-16  1.70E-16  9.28E-17  5.82E-17  3.43E-17  1.51E-17  7.45E-18
    12       5.00E-13  3.51E-13  2.17E-13  1.48E-13  9.78E-14  5.30E-14  3.11E-14  1.71E-14  6.93E-15  3.25E-15
             1.46E-15  4.98E-16  2.40E-16  1.33E-16  7.10E-17  4.39E-17  2.56E-17  1.12E-17  5.54E-18
    13       4.64E-13  3.25E-13  2.00E-13  1.36E-13  8.90E-14  4.75E-14  2.75E-14  1.49E-14  5.93E-15  2.75E-15
             1.22E-15  4.11E-16  1.95E-16  1.07E-16  5.63E-17  3.47E-17  2.01E-17  8.77E-18  4.32E-18
    14       4.33E-13  3.03E-13  1.85E-13  1.25E-13  8.14E-14  4.28E-14  2.44E-14  1.30E-14  5.11E-15  2.35E-15
             1.03E-15  3.44E-16  1.62E-16  8.74E-17  4.52E-17  2.76E-17  1.59E-17  6.92E-18  3.40E-18
    15       4.04E-13  2.82E-13  1.72E-13  1.15E-13  7.45E-14  3.86E-14  2.18E-14  1.15E-14  4.43E-15  2.02E-15
             8.80E-16  2.91E-16  1.35E-16  7.18E-17  3.66E-17  2.23E-17  1.28E-17  5.58E-18  2.75E-18
    16       3.80E-13  2.65E-13  1.61E-13  1.07E-13  6.87E-14  3.51E-14  1.95E-14  1.02E-14  3.87E-15  1.75E-15
             7.57E-16  2.48E-16  1.14E-16  6.02E-17  3.03E-17  1.83E-17  1.05E-17  4.57E-18  2.24E-18
    17       3.39E-13  2.35E-13  1.42E-13  9.33E-14  5.87E-14  2.91E-14  1.59E-14  8.08E-15  3.01E-15  1.34E-15
             5.73E-16  1.85E-16  8.39E-17  4.33E-17  2.14E-17  1.28E-17  7.34E-18  3.16E-18  1.51E-18
    18       3.06E-13  2.11E-13  1.26E-13  8.20E-14  5.08E-14  2.46E-14  1.31E-14  6.57E-15  2.40E-15  1.05E-15
             4.47E-16  1.42E-16  6.38E-17  3.24E-17  1.57E-17  9.36E-18  5.33E-18  2.28E-18  1.08E-18
    19       2.78E-13  1.92E-13  1.13E-13  7.27E-14  4.43E-14  2.10E-14  1.10E-14  5.42E-15  1.94E-15  8.46E-16
             3.55E-16  1.12E-16  4.97E-17  2.49E-17  1.19E-17  7.03E-18  3.98E-18  1.71E-18  8.32E-19
    20       2.44E-13  1.67E-13  9.71E-14  6.13E-14  3.66E-14  1.68E-14  8.60E-15  4.15E-15  1.46E-15  6.27E-16
             2.61E-16  8.09E-17  3.54E-17  1.75E-17  8.20E-18  4.80E-18  2.70E-18  1.15E-18  5.58E-19
    21       2.09E-13  1.42E-13  8.06E-14  4.98E-14  2.90E-14  1.28E-14  6.39E-15  3.02E-15  1.04E-15  4.39E-16
             1.81E-16  5.54E-17  2.39E-17  1.16E-17  5.33E-18  3.09E-18  1.73E-18  7.32E-19  3.52E-19
    22       1.70E-13  1.14E-13  6.28E-14  3.76E-14  2.11E-14  8.90E-15  4.32E-15  1.99E-15  6.64E-16  2.78E-16
             1.13E-16  3.41E-17  1.45E-17  6.90E-18  3.09E-18  1.77E-18  9.82E-19  4.13E-19  1.97E-19
    23       1.51E-13  9.97E-14  5.39E-14  3.17E-14  1.74E-14  7.17E-15  3.42E-15  1.55E-15  5.12E-16  2.12E-16
             8.57E-17  2.57E-17  1.09E-17  5.12E-18  2.26E-18  1.28E-18  7.11E-19  2.97E-19  1.41E-19
    24       1.28E-13  8.33E-14  4.37E-14  2.50E-14  1.34E-14  5.34E-15  2.50E-15  1.11E-15  3.61E-16  1.48E-16
             5.94E-17  1.76E-17  7.39E-18  3.44E-18  1.49E-18  8.41E-19  4.63E-19  1.92E-19  9.04E-20
    25       1.16E-13  7.45E-14  3.84E-14  2.16E-14  1.14E-14  4.46E-15  2.06E-15  9.11E-16  2.93E-16  1.20E-16
             4.77E-17  1.41E-17  5.87E-18  2.71E-18  1.17E-18  6.54E-19  3.59E-19  1.48E-19  6.93E-20
    26       1.01E-13  6.38E-14  3.20E-14  1.76E-14  9.10E-15  3.47E-15  1.58E-15  6.91E-16  2.19E-16  8.90E-17
             3.53E-17  1.04E-17  4.29E-18  1.97E-18  8.36E-19  4.66E-19  2.54E-19  1.04E-19  4.83E-20
    27       8.84E-14  5.51E-14  2.70E-14  1.46E-14  7.39E-15  2.76E-15  1.24E-15  5.38E-16  1.69E-16  6.82E-17
             2.70E-17  7.87E-18  3.24E-18  1.47E-18  6.20E-19  3.43E-19  1.86E-19  7.56E-20  3.49E-20
    28       7.38E-14  4.51E-14  2.13E-14  1.12E-14  5.56E-15  2.03E-15  8.98E-16  3.84E-16  1.19E-16  4.77E-17
             1.88E-17  5.44E-18  2.23E-18  1.00E-18  4.17E-19  2.29E-19  1.24E-19  4.95E-20  2.26E-20
    29       6.05E-14  3.60E-14  1.64E-14  8.42E-15  4.07E-15  1.45E-15  6.32E-16  2.67E-16  8.19E-17  3.26E-17
             1.27E-17  3.67E-18  1.49E-18  6.68E-19  2.74E-19  1.49E-19  8.06E-20  3.30E-20  1.55E-20
    30       4.45E-14  2.55E-14  1.10E-14  5.46E-15  2.56E-15  8.81E-16  3.77E-16  1.57E-16  4.74E-17  1.87E-17
             7.27E-18  2.08E-18  8.37E-19  3.70E-19  1.49E-19  8.04E-20  4.31E-20  1.75E-20  8.11E-21
    31       3.58E-14  2.00E-14  8.38E-15  4.05E-15  1.87E-15  6.29E-16  2.66E-16  1.10E-16  3.28E-17  1.29E-17
             4.99E-18  1.42E-18  5.70E-19  2.50E-19  9.96E-20  5.34E-20  2.85E-20  1.14E-20  5.25E-21
    32       2.60E-14  1.40E-14  5.59E-15  2.63E-15  1.18E-15  3.88E-16  1.62E-16  6.60E-17  1.95E-17  7.62E-18
             2.93E-18  8.29E-19  3.30E-19  1.44E-19  5.64E-20  3.00E-20  1.58E-20  6.25E-21  2.83E-21
    33       2.02E-14  1.05E-14  4.09E-15  1.89E-15  8.34E-16  2.70E-16  1.11E-16  4.51E-17  1.32E-17  5.14E-18
             1.97E-18  5.55E-19  2.20E-19  9.52E-20  3.70E-20  1.96E-20  1.03E-20  3.99E-21  1.79E-21
    34       1.37E-14  6.91E-15  2.57E-15  1.15E-15  5.00E-16  1.58E-16  6.46E-17  2.59E-17  7.52E-18  2.91E-18
             1.11E-18  3.10E-19  1.23E-19  5.24E-20  2.01E-20  1.05E-20  5.54E-21  2.21E-21  1.02E-21
    35       1.00E-14  4.93E-15  1.78E-15  7.85E-16  3.35E-16  1.05E-16  4.23E-17  1.68E-17  4.87E-18  1.87E-18
             7.13E-19  1.99E-19  7.81E-20  3.32E-20  1.26E-20  6.58E-21  3.44E-21  1.36E-21  6.19E-22
    36       6.11E-15  2.89E-15  1.00E-15  4.32E-16  1.81E-16  5.55E-17  2.22E-17  8.76E-18  2.51E-18  9.59E-19
             3.64E-19  1.01E-19  3.94E-20  1.66E-20  6.23E-21  3.22E-21  1.66E-21  6.43E-22  2.89E-22
    37       4.33E-15  2.00E-15  6.78E-16  2.88E-16  1.20E-16  3.62E-17  1.44E-17  5.64E-18  1.61E-18  6.13E-19
             2.32E-19  6.40E-20  2.50E-20  1.05E-20  3.89E-21  2.00E-21  1.02E-21  3.89E-22  1.72E-22
    38       2.53E-15  1.14E-15  3.73E-16  1.56E-16  6.37E-17  1.90E-17  7.49E-18  2.92E-18  8.25E-19  3.13E-19
             1.18E-19  3.25E-20  1.26E-20  5.25E-21  1.93E-21  9.82E-22  5.05E-22  1.97E-22  8.98E-23
    39       1.70E-15  7.50E-16  2.42E-16  9.99E-17  4.05E-17  1.20E-17  4.69E-18  1.82E-18  5.12E-19  1.94E-19
             7.28E-20  2.00E-20  7.73E-21  3.21E-21  1.17E-21  5.91E-22  3.02E-22  1.16E-22  5.24E-23
    40       8.97E-16  3.86E-16  1.21E-16  4.94E-17  1.98E-17  5.78E-18  2.25E-18  8.66E-19  2.42E-19  9.14E-20
             3.42E-20  9.35E-21  3.61E-21  1.49E-21  5.35E-22  2.68E-22  1.36E-22  5.10E-23  2.25E-23
    41       6.23E-16  2.65E-16  8.25E-17  3.33E-17  1.33E-17  3.86E-18  1.50E-18  5.75E-19  1.60E-19  6.04E-20
             2.26E-20  6.16E-21  2.37E-21  9.73E-22  3.48E-22  1.74E-22  8.72E-23  3.23E-23  1.41E-23
    42       3.65E-16  1.53E-16  4.71E-17  1.89E-17  7.48E-18  2.16E-18  8.35E-19  3.20E-19  8.88E-20  3.34E-20
             1.25E-20  3.39E-21  1.30E-21  5.33E-22  1.89E-22  9.43E-23  4.76E-23  1.83E-23  8.22E-24



 --------------------------------
 PRTI= 4  TRMPRT= (5S)  SPNPRT= 5

   INDX TE=  1.00E+01  2.00E+01  5.00E+01  1.00E+02  2.00E+02  5.00E+02  1.00E+03  2.00E+03  5.00E+03  1.00E+04
   ---- ---  2.00E+04  5.00E+04  1.00E+05  2.00E+05  5.00E+05  1.00E+06  2.00E+06  5.00E+06  1.00E+07
     1       1.04E-13  7.33E-14  4.64E-14  3.29E-14  2.33E-14  1.49E-14  1.08E-14  7.90E-15  5.58E-15  4.70E-15
             4.52E-15  5.51E-15  7.30E-15  9.73E-15  1.24E-14  1.24E-14  1.05E-14  6.57E-15  3.84E-15
     7       2.45E-12  1.73E-12  1.10E-12  7.77E-13  5.50E-13  3.50E-13  2.51E-13  1.81E-13  1.22E-13  9.51E-14
             7.95E-14  7.13E-14  6.96E-14  6.53E-14  4.92E-14  3.28E-14  1.86E-14  7.18E-15  3.12E-15
   189       6.00E-15  4.25E-15  2.70E-15  1.93E-15  1.39E-15  9.36E-16  7.28E-16  6.12E-16  5.83E-16  6.43E-16
             7.50E-16  9.04E-16  9.88E-16  1.03E-15  9.99E-16  8.94E-16  7.19E-16  4.41E-16  2.62E-16
   209       1.95E-15  1.38E-15  8.78E-16  6.28E-16  4.54E-16  3.06E-16  2.40E-16  2.06E-16  2.09E-16  2.51E-16
             3.24E-16  4.49E-16  5.38E-16  6.00E-16  6.20E-16  5.70E-16  4.66E-16  2.89E-16  1.72E-16
   250       1.61E-13  1.14E-13  7.18E-14  5.07E-14  3.58E-14  2.25E-14  1.58E-14  1.12E-14  7.47E-15  6.15E-15
             5.71E-15  5.69E-15  5.53E-15  4.90E-15  3.43E-15  2.21E-15  1.23E-15  4.77E-16  2.08E-16
   315       3.66E-14  2.59E-14  1.63E-14  1.16E-14  8.18E-15  5.19E-15  3.70E-15  2.70E-15  1.98E-15  1.86E-15
             2.06E-15  2.55E-15  2.80E-15  2.70E-15  2.02E-15  1.34E-15  7.63E-16  2.99E-16  1.31E-16
   320       5.21E-17  3.77E-17  2.54E-17  2.00E-17  1.74E-17  1.88E-17  2.56E-17  4.11E-17  8.22E-17  1.30E-16
             1.84E-16  2.46E-16  2.75E-16  2.89E-16  2.81E-16  2.52E-16  2.03E-16  1.25E-16  7.39E-17
   322       5.94E-13  4.20E-13  2.65E-13  1.86E-13  1.31E-13  8.10E-14  5.53E-14  3.67E-14  1.98E-14  1.15E-14
             6.13E-15  2.34E-15  1.03E-15  4.28E-16  1.25E-16  4.77E-17  1.78E-17  4.70E-18  1.69E-18
   323       3.82E-13  2.70E-13  1.70E-13  1.20E-13  8.42E-14  5.22E-14  3.56E-14  2.37E-14  1.28E-14  7.46E-15
             3.98E-15  1.52E-15  6.73E-16  2.80E-16  8.21E-17  3.13E-17  1.17E-17  3.09E-18  1.11E-18
   324       2.22E-17  1.61E-17  1.08E-17  8.55E-18  7.45E-18  8.15E-18  1.14E-17  1.90E-17  4.08E-17  6.86E-17
             1.03E-16  1.48E-16  1.71E-16  1.84E-16  1.83E-16  1.66E-16  1.34E-16  8.27E-17  4.91E-17
   329       8.16E-14  5.76E-14  3.63E-14  2.55E-14  1.78E-14  1.09E-14  7.29E-15  4.76E-15  2.68E-15  1.89E-15
             1.61E-15  1.62E-15  1.64E-15  1.51E-15  1.09E-15  7.09E-16  4.00E-16  1.56E-16  6.81E-17
   350       2.56E-14  1.81E-14  1.14E-14  8.03E-15  5.64E-15  3.48E-15  2.39E-15  1.61E-15  9.81E-16  7.76E-16
             7.66E-16  9.06E-16  9.81E-16  9.38E-16  6.95E-16  4.59E-16  2.61E-16  1.02E-16  4.47E-17
   351       8.25E-17  5.73E-17  3.44E-17  2.24E-17  1.34E-17  5.62E-18  4.04E-18  9.16E-18  2.86E-17  5.12E-17
             7.62E-17  1.03E-16  1.16E-16  1.21E-16  1.17E-16  1.05E-16  8.46E-17  5.20E-17  3.09E-17
   352       3.67E-13  2.59E-13  1.64E-13  1.15E-13  8.09E-14  5.01E-14  3.42E-14  2.27E-14  1.23E-14  7.13E-15
             3.80E-15  1.45E-15  6.39E-16  2.65E-16  7.75E-17  2.95E-17  1.10E-17  2.91E-18  1.05E-18
   353       2.59E-13  1.83E-13  1.15E-13  8.05E-14  5.60E-14  3.38E-14  2.22E-14  1.38E-14  6.59E-15  3.37E-15
             1.56E-15  4.98E-16  1.95E-16  7.30E-17  1.92E-17  6.90E-18  2.46E-18  6.24E-19  2.21E-19
   354       1.72E-13  1.22E-13  7.66E-14  5.37E-14  3.73E-14  2.25E-14  1.48E-14  9.23E-15  4.40E-15  2.25E-15
             1.04E-15  3.32E-16  1.30E-16  4.87E-17  1.28E-17  4.60E-18  1.64E-18  4.16E-19  1.47E-19
   355       2.36E-13  1.67E-13  1.05E-13  7.42E-14  5.21E-14  3.23E-14  2.21E-14  1.47E-14  7.98E-15  4.64E-15
             2.48E-15  9.49E-16  4.19E-16  1.74E-16  5.10E-17  1.95E-17  7.25E-18  1.92E-18  6.90E-19
   356       3.96E-17  2.75E-17  1.65E-17  1.08E-17  6.45E-18  2.72E-18  2.02E-18  4.91E-18  1.62E-17  3.03E-17
             4.67E-17  6.56E-17  7.47E-17  7.90E-17  7.74E-17  6.96E-17  5.62E-17  3.46E-17  2.06E-17
   357       5.30E-14  3.74E-14  2.35E-14  1.65E-14  1.14E-14  6.88E-15  4.53E-15  2.86E-15  1.48E-15  9.53E-16
             7.42E-16  7.18E-16  7.26E-16  6.72E-16  4.88E-16  3.19E-16  1.81E-16  7.04E-17  3.08E-17
   358       1.99E-14  1.40E-14  8.84E-15  6.21E-15  4.34E-15  2.65E-15  1.78E-15  1.16E-15  6.47E-16  4.54E-16
             3.96E-16  4.31E-16  4.57E-16  4.32E-16  3.19E-16  2.10E-16  1.19E-16  4.65E-17  2.04E-17
   359       1.87E-16  1.30E-16  7.97E-17  5.32E-17  3.37E-17  1.59E-17  7.88E-18  5.77E-18  1.38E-17  2.58E-17
             3.90E-17  5.32E-17  5.94E-17  6.17E-17  5.96E-17  5.35E-17  4.32E-17  2.65E-17  1.57E-17
   360       2.21E-13  1.56E-13  9.84E-14  6.93E-14  4.86E-14  3.01E-14  2.06E-14  1.37E-14  7.39E-15  4.28E-15
             2.28E-15  8.69E-16  3.83E-16  1.59E-16  4.63E-17  1.76E-17  6.56E-18  1.73E-18  6.23E-19
   361       1.25E-13  8.78E-14  5.50E-14  3.83E-14  2.63E-14  1.53E-14  9.57E-15  5.56E-15  2.34E-15  1.08E-15
             4.58E-16  1.33E-16  4.96E-17  1.80E-17  4.65E-18  1.65E-18  5.87E-19  1.49E-19  5.26E-20
   362       8.31E-14  5.86E-14  3.67E-14  2.55E-14  1.75E-14  1.02E-14  6.38E-15  3.71E-15  1.56E-15  7.22E-16
             3.06E-16  8.86E-17  3.30E-17  1.20E-17  3.10E-18  1.10E-18  3.91E-19  9.91E-20  3.51E-20
   363       2.28E-13  1.61E-13  1.01E-13  7.09E-14  4.93E-14  2.97E-14  1.96E-14  1.22E-14  5.81E-15  2.97E-15
             1.38E-15  4.37E-16  1.71E-16  6.41E-17  1.69E-17  6.05E-18  2.15E-18  5.48E-19  1.94E-19
   364       1.52E-13  1.07E-13  6.74E-14  4.73E-14  3.29E-14  1.98E-14  1.30E-14  8.13E-15  3.87E-15  1.98E-15
             9.17E-16  2.92E-16  1.14E-16  4.27E-17  1.12E-17  4.03E-18  1.44E-18  3.65E-19  1.29E-19
   365       1.43E-13  1.01E-13  6.35E-14  4.48E-14  3.14E-14  1.95E-14  1.33E-14  8.88E-15  4.82E-15  2.80E-15
             1.50E-15  5.71E-16  2.52E-16  1.05E-16  3.06E-17  1.16E-17  4.34E-18  1.14E-18  4.12E-19
   366       9.59E-17  6.70E-17  4.10E-17  2.74E-17  1.74E-17  8.23E-18  4.11E-18  3.18E-18  8.30E-18  1.60E-17
             2.48E-17  3.45E-17  3.89E-17  4.07E-17  3.96E-17  3.55E-17  2.87E-17  1.77E-17  1.05E-17
   367       3.64E-14  2.56E-14  1.61E-14  1.13E-14  7.78E-15  4.63E-15  3.01E-15  1.86E-15  9.25E-16  5.65E-16
             4.16E-16  3.86E-16  3.88E-16  3.59E-16  2.61E-16  1.71E-16  9.70E-17  3.78E-17  1.66E-17
   368       1.52E-14  1.08E-14  6.77E-15  4.75E-15  3.31E-15  2.01E-15  1.33E-15  8.51E-16  4.49E-16  2.94E-16
             2.36E-16  2.40E-16  2.50E-16  2.35E-16  1.72E-16  1.13E-16  6.43E-17  2.51E-17  1.10E-17
   369       2.16E-16  1.51E-16  9.28E-17  6.23E-17  3.98E-17  1.92E-17  9.58E-18  5.30E-18  8.55E-18  1.54E-17
             2.31E-17  3.11E-17  3.45E-17  3.58E-17  3.46E-17  3.10E-17  2.49E-17  1.53E-17  9.08E-18
   370       1.40E-13  9.89E-14  6.24E-14  4.40E-14  3.09E-14  1.91E-14  1.30E-14  8.66E-15  4.67E-15  2.70E-15
             1.44E-15  5.46E-16  2.40E-16  9.95E-17  2.91E-17  1.11E-17  4.12E-18  1.09E-18  3.92E-19
   371       1.42E-13  1.00E-13  6.27E-14  4.36E-14  2.99E-14  1.74E-14  1.09E-14  6.33E-15  2.67E-15  1.23E-15
             5.22E-16  1.51E-16  5.64E-17  2.05E-17  5.28E-18  1.88E-18  6.67E-19  1.69E-19  5.98E-20
   372       9.47E-14  6.67E-14  4.18E-14  2.91E-14  2.00E-14  1.16E-14  7.27E-15  4.22E-15  1.78E-15  8.22E-16
             3.48E-16  1.01E-16  3.76E-17  1.37E-17  3.52E-18  1.25E-18  4.45E-19  1.13E-19  3.99E-20
   373       6.14E-14  4.32E-14  2.69E-14  1.85E-14  1.25E-14  6.93E-15  4.10E-15  2.21E-15  8.35E-16  3.58E-16
             1.42E-16  3.92E-17  1.43E-17  5.13E-18  1.31E-18  4.65E-19  1.65E-19  4.17E-20  1.47E-20
   374       4.09E-14  2.88E-14  1.79E-14  1.23E-14  8.31E-15  4.62E-15  2.73E-15  1.47E-15  5.57E-16  2.38E-16
             9.50E-17  2.61E-17  9.52E-18  3.42E-18  8.74E-19  3.10E-19  1.10E-19  2.78E-20  9.83E-21
   375       1.70E-13  1.20E-13  7.55E-14  5.29E-14  3.68E-14  2.22E-14  1.46E-14  9.09E-15  4.32E-15  2.20E-15
             1.02E-15  3.24E-16  1.26E-16  4.73E-17  1.25E-17  4.47E-18  1.59E-18  4.04E-19  1.43E-19
   376       1.13E-13  7.99E-14  5.03E-14  3.53E-14  2.45E-14  1.48E-14  9.72E-15  6.06E-15  2.88E-15  1.47E-15
             6.79E-16  2.16E-16  8.42E-17  3.15E-17  8.30E-18  2.98E-18  1.06E-18  2.69E-19  9.54E-20
   377       9.07E-14  6.41E-14  4.04E-14  2.85E-14  2.00E-14  1.24E-14  8.49E-15  5.65E-15  3.06E-15  1.77E-15
             9.45E-16  3.60E-16  1.59E-16  6.58E-17  1.92E-17  7.33E-18  2.73E-18  7.21E-19  2.60E-19
   378       1.16E-16  8.14E-17  4.99E-17  3.36E-17  2.15E-17  1.05E-17  5.23E-18  2.98E-18  5.28E-18  9.82E-18
             1.49E-17  2.04E-17  2.28E-17  2.37E-17  2.30E-17  2.06E-17  1.66E-17  1.02E-17  6.05E-18
   379       2.61E-14  1.84E-14  1.15E-14  8.04E-15  5.54E-15  3.27E-15  2.10E-15  1.28E-15  6.17E-16  3.64E-16
             2.57E-16  2.32E-16  2.32E-16  2.15E-16  1.56E-16  1.03E-16  5.81E-17  2.27E-17  9.92E-18
   380       1.18E-14  8.32E-15  5.23E-15  3.66E-15  2.54E-15  1.53E-15  1.01E-15  6.31E-16  3.21E-16  2.00E-16
             1.52E-16  1.47E-16  1.51E-16  1.41E-16  1.04E-16  6.81E-17  3.86E-17  1.51E-17  6.60E-18
   381       2.12E-16  1.48E-16  9.06E-17  6.08E-17  3.88E-17  1.88E-17  9.38E-18  4.74E-18  5.83E-18  9.99E-18
             1.47E-17  1.97E-17  2.17E-17  2.24E-17  2.15E-17  1.92E-17  1.56E-17  9.56E-18  5.64E-18
   382       9.39E-14  6.63E-14  4.18E-14  2.95E-14  2.07E-14  1.28E-14  8.73E-15  5.78E-15  3.11E-15  1.80E-15
             9.54E-16  3.62E-16  1.59E-16  6.58E-17  1.92E-17  7.28E-18  2.71E-18  7.13E-19  2.57E-19
   383       1.25E-13  8.80E-14  5.51E-14  3.84E-14  2.63E-14  1.53E-14  9.59E-15  5.56E-15  2.34E-15  1.08E-15
             4.57E-16  1.32E-16  4.94E-17  1.80E-17  4.63E-18  1.65E-18  5.84E-19  1.48E-19  5.24E-20
   384       8.33E-14  5.87E-14  3.68E-14  2.56E-14  1.76E-14  1.02E-14  6.39E-15  3.71E-15  1.56E-15  7.21E-16
             3.05E-16  8.83E-17  3.29E-17  1.20E-17  3.09E-18  1.10E-18  3.89E-19  9.87E-20  3.49E-20
   385       8.61E-14  6.05E-14  3.77E-14  2.60E-14  1.75E-14  9.71E-15  5.75E-15  3.10E-15  1.17E-15  5.01E-16
             1.99E-16  5.48E-17  2.00E-17  7.18E-18  1.83E-18  6.51E-19  2.30E-19  5.84E-20  2.06E-20
   386       5.74E-14  4.03E-14  2.51E-14  1.73E-14  1.17E-14  6.48E-15  3.83E-15  2.07E-15  7.80E-16  3.34E-16
             1.33E-16  3.66E-17  1.33E-17  4.79E-18  1.22E-18  4.34E-19  1.54E-19  3.89E-20  1.38E-20
   387       3.07E-14  2.15E-14  1.33E-14  9.03E-15  5.94E-15  3.13E-15  1.74E-15  8.76E-16  3.02E-16  1.22E-16
             4.68E-17  1.25E-17  4.50E-18  1.61E-18  4.09E-19  1.45E-19  5.13E-20  1.30E-20  4.59E-21
   388       2.04E-14  1.43E-14  8.85E-15  6.02E-15  3.96E-15  2.08E-15  1.16E-15  5.84E-16  2.01E-16  8.16E-17
             3.12E-17  8.33E-18  3.00E-18  1.07E-18  2.73E-19  9.66E-20  3.42E-20  8.65E-21  3.06E-21
   389       1.25E-13  8.79E-14  5.53E-14  3.88E-14  2.70E-14  1.62E-14  1.07E-14  6.64E-15  3.14E-15  1.60E-15
