SEQ='C '     NUCCHG= 6                                                  /LS/

   PARENT TERM INDEXING                 BWNP=   8197449.3   NPRNTI= 2   NPRNTF= 2
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P1             (2)1( 2.5)        0.0 
     2          2S1 2P2             (4)1( 5.5)    41056.5 

   LS RESOLVED TERM INDEXING            BWNR=   8280378.5   NTRM= 354
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
             2.88E-17  8.98E-18  3.94E-18  1.88E-18  7.94E-19  4.24E-19  2.21E-19  8.77E-20  4.08E-20
    23       3.77E-14  2.49E-14  1.35E-14  7.91E-15  4.35E-15  1.79E-15  8.54E-16  3.88E-16  1.28E-16  5.34E-17
             2.18E-17  6.75E-18  2.94E-18  1.39E-18  5.81E-19  3.08E-19  1.60E-19  6.32E-20  2.92E-20
    24       3.20E-14  2.08E-14  1.09E-14  6.25E-15  3.35E-15  1.33E-15  6.23E-16  2.78E-16  9.04E-17  3.73E-17
             1.51E-17  4.63E-18  1.99E-18  9.34E-19  3.84E-19  2.02E-19  1.05E-19  4.09E-20  1.88E-20
    25       2.89E-14  1.86E-14  9.59E-15  5.40E-15  2.85E-15  1.11E-15  5.15E-16  2.28E-16  7.32E-17  3.01E-17
             1.21E-17  3.69E-18  1.58E-18  7.35E-19  3.00E-19  1.57E-19  8.11E-20  3.16E-20  1.44E-20
    26       2.51E-14  1.59E-14  7.99E-15  4.40E-15  2.27E-15  8.67E-16  3.95E-16  1.73E-16  5.49E-17  2.24E-17
             8.98E-18  2.71E-18  1.15E-18  5.32E-19  2.15E-19  1.12E-19  5.76E-20  2.22E-20  1.01E-20
    27       2.21E-14  1.38E-14  6.74E-15  3.64E-15  1.85E-15  6.90E-16  3.11E-16  1.34E-16  4.23E-17  1.71E-17
             6.84E-18  2.05E-18  8.68E-19  3.98E-19  1.60E-19  8.28E-20  4.23E-20  1.62E-20  7.27E-21
    28       1.85E-14  1.13E-14  5.33E-15  2.81E-15  1.39E-15  5.07E-16  2.24E-16  9.59E-17  2.98E-17  1.20E-17
             4.76E-18  1.42E-18  5.95E-19  2.70E-19  1.07E-19  5.52E-20  2.81E-20  1.06E-20  4.73E-21
    29       1.51E-14  8.99E-15  4.10E-15  2.10E-15  1.02E-15  3.62E-16  1.58E-16  6.67E-17  2.05E-17  8.19E-18
             3.23E-18  9.55E-19  3.98E-19  1.79E-19  7.04E-20  3.61E-20  1.83E-20  7.08E-21  3.24E-21
    30       1.11E-14  6.37E-15  2.76E-15  1.37E-15  6.41E-16  2.20E-16  9.42E-17  3.92E-17  1.19E-17  4.70E-18
             1.84E-18  5.38E-19  2.22E-19  9.91E-20  3.83E-20  1.94E-20  9.81E-21  3.75E-21  1.69E-21
    31       8.96E-15  5.00E-15  2.09E-15  1.01E-15  4.66E-16  1.57E-16  6.65E-17  2.74E-17  8.22E-18  3.24E-18
             1.26E-18  3.67E-19  1.51E-19  6.68E-20  2.56E-20  1.29E-20  6.49E-21  2.46E-21  1.10E-21
    32       6.49E-15  3.49E-15  1.40E-15  6.56E-16  2.95E-16  9.70E-17  4.05E-17  1.65E-17  4.89E-18  1.91E-18
             7.42E-19  2.14E-19  8.74E-20  3.83E-20  1.45E-20  7.26E-21  3.62E-21  1.35E-21  5.96E-22
    33       5.04E-15  2.64E-15  1.02E-15  4.71E-16  2.08E-16  6.74E-17  2.78E-17  1.13E-17  3.31E-18  1.29E-18
             4.99E-19  1.43E-19  5.82E-20  2.54E-20  9.50E-21  4.74E-21  2.35E-21  8.64E-22  3.77E-22
    34       3.42E-15  1.73E-15  6.42E-16  2.88E-16  1.25E-16  3.95E-17  1.61E-17  6.46E-18  1.88E-18  7.29E-19
             2.80E-19  8.00E-20  3.23E-20  1.39E-20  5.16E-21  2.56E-21  1.27E-21  4.77E-22  2.14E-22
    35       2.51E-15  1.23E-15  4.45E-16  1.96E-16  8.38E-17  2.61E-17  1.06E-17  4.21E-18  1.22E-18  4.70E-19
             1.80E-19  5.11E-20  2.05E-20  8.83E-21  3.24E-21  1.60E-21  7.87E-22  2.93E-22  1.30E-22
    36       1.53E-15  7.22E-16  2.51E-16  1.08E-16  4.53E-17  1.39E-17  5.55E-18  2.19E-18  6.27E-19  2.41E-19
             9.18E-20  2.59E-20  1.03E-20  4.41E-21  1.60E-21  7.81E-22  3.82E-22  1.40E-22  6.10E-23
    37       1.08E-15  5.00E-16  1.70E-16  7.21E-17  2.99E-17  9.04E-18  3.60E-18  1.41E-18  4.02E-19  1.54E-19
             5.85E-20  1.64E-20  6.54E-21  2.77E-21  9.98E-22  4.85E-22  2.35E-22  8.48E-23  3.66E-23
    38       6.32E-16  2.84E-16  9.33E-17  3.90E-17  1.59E-17  4.75E-18  1.87E-18  7.29E-19  2.06E-19  7.86E-20
             2.98E-20  8.32E-21  3.29E-21  1.39E-21  4.94E-22  2.38E-22  1.16E-22  4.28E-23  1.90E-23
    39       4.25E-16  1.87E-16  6.05E-17  2.50E-17  1.01E-17  2.99E-18  1.17E-18  4.54E-19  1.28E-19  4.86E-20
             1.84E-20  5.12E-21  2.02E-21  8.45E-22  2.99E-22  1.44E-22  6.94E-23  2.53E-23  1.11E-23
    40       2.24E-16  9.64E-17  3.03E-17  1.23E-17  4.94E-18  1.44E-18  5.62E-19  2.17E-19  6.06E-20  2.29E-20
             8.63E-21  2.39E-21  9.39E-22  3.91E-22  1.37E-22  6.53E-23  3.13E-23  1.12E-23  4.80E-24
    41       1.56E-16  6.62E-17  2.06E-17  8.33E-18  3.32E-18  9.64E-19  3.74E-19  1.44E-19  4.01E-20  1.51E-20
             5.69E-21  1.58E-21  6.17E-22  2.56E-22  8.91E-23  4.23E-23  2.01E-23  7.09E-24  3.02E-24
    42       9.12E-17  3.83E-17  1.18E-17  4.73E-18  1.87E-18  5.40E-19  2.09E-19  7.99E-20  2.22E-20  8.37E-21
             3.14E-21  8.67E-22  3.38E-22  1.40E-22  4.84E-23  2.29E-23  1.10E-23  3.98E-24  1.75E-24

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     2       6.51E-12  4.60E-12  2.91E-12  2.06E-12  1.46E-12  9.27E-13  6.60E-13  4.73E-13  3.11E-13  2.32E-13
             1.79E-13  1.32E-13  1.05E-13  7.90E-14  4.59E-14  2.62E-14  1.33E-14  4.65E-15  1.95E-15
     3       1.10E-12  7.76E-13  4.90E-13  3.46E-13  2.44E-13  1.53E-13  1.06E-13  7.35E-14  4.45E-14  3.06E-14
             2.17E-14  1.47E-14  1.13E-14  8.47E-15  5.26E-15  3.34E-15  1.96E-15  8.73E-16  4.38E-16
     4       8.75E-13  6.18E-13  3.90E-13  2.74E-13  1.92E-13  1.18E-13  8.01E-14  5.27E-14  2.87E-14  1.74E-14
             1.06E-14  5.91E-15  4.12E-15  2.93E-15  1.76E-15  1.10E-15  6.36E-16  2.79E-16  1.38E-16
     5       7.66E-13  5.40E-13  3.40E-13  2.39E-13  1.66E-13  1.01E-13  6.69E-14  4.27E-14  2.18E-14  1.23E-14
             6.86E-15  3.35E-15  2.13E-15  1.43E-15  8.22E-16  5.05E-16  2.89E-16  1.25E-16  6.15E-17
     6       6.74E-13  4.75E-13  2.98E-13  2.09E-13  1.45E-13  8.63E-14  5.63E-14  3.49E-14  1.70E-14  9.20E-15
             4.84E-15  2.16E-15  1.29E-15  8.21E-16  4.55E-16  2.75E-16  1.56E-16  6.67E-17  3.27E-17
     7       5.98E-13  4.21E-13  2.64E-13  1.84E-13  1.27E-13  7.45E-14  4.77E-14  2.89E-14  1.35E-14  7.05E-15
             3.57E-15  1.50E-15  8.49E-16  5.21E-16  2.79E-16  1.66E-16  9.33E-17  3.96E-17  1.93E-17
     8       5.36E-13  3.77E-13  2.36E-13  1.64E-13  1.12E-13  6.48E-14  4.07E-14  2.41E-14  1.09E-14  5.54E-15
             2.72E-15  1.09E-15  5.95E-16  3.54E-16  1.86E-16  1.10E-16  6.14E-17  2.59E-17  1.26E-17
     9       4.84E-13  3.41E-13  2.13E-13  1.47E-13  9.96E-14  5.67E-14  3.50E-14  2.03E-14  8.88E-15  4.43E-15
             2.13E-15  8.23E-16  4.36E-16  2.52E-16  1.29E-16  7.59E-17  4.22E-17  1.77E-17  8.58E-18
    10       4.41E-13  3.10E-13  1.93E-13  1.33E-13  8.93E-14  5.00E-14  3.03E-14  1.72E-14  7.36E-15  3.60E-15
             1.70E-15  6.38E-16  3.30E-16  1.87E-16  9.40E-17  5.44E-17  2.99E-17  1.25E-17  6.01E-18
    11       4.05E-13  2.84E-13  1.76E-13  1.21E-13  8.06E-14  4.44E-14  2.65E-14  1.48E-14  6.17E-15  2.97E-15
             1.38E-15  5.07E-16  2.58E-16  1.43E-16  7.07E-17  4.09E-17  2.26E-17  9.41E-18  4.53E-18
    12       3.74E-13  2.62E-13  1.62E-13  1.10E-13  7.30E-14  3.96E-14  2.33E-14  1.28E-14  5.22E-15  2.48E-15
             1.14E-15  4.10E-16  2.05E-16  1.12E-16  5.51E-17  3.16E-17  1.73E-17  7.14E-18  3.43E-18
    13       3.47E-13  2.43E-13  1.49E-13  1.01E-13  6.65E-14  3.55E-14  2.06E-14  1.11E-14  4.46E-15  2.09E-15
             9.49E-16  3.36E-16  1.65E-16  8.90E-17  4.23E-17  2.39E-17  1.30E-17  5.40E-18  2.60E-18
    14       3.24E-13  2.26E-13  1.39E-13  9.34E-14  6.08E-14  3.20E-14  1.83E-14  9.76E-15  3.85E-15  1.79E-15
             8.01E-16  2.80E-16  1.36E-16  7.20E-17  3.40E-17  1.92E-17  1.05E-17  4.32E-18  2.08E-18
    15       3.03E-13  2.11E-13  1.29E-13  8.64E-14  5.58E-14  2.89E-14  1.63E-14  8.59E-15  3.34E-15  1.54E-15
             6.84E-16  2.37E-16  1.14E-16  5.99E-17  2.81E-17  1.58E-17  8.54E-18  3.50E-18  1.68E-18
    16       2.85E-13  1.98E-13  1.21E-13  8.04E-14  5.15E-14  2.62E-14  1.46E-14  7.61E-15  2.92E-15  1.33E-15
             5.87E-16  2.01E-16  9.59E-17  5.01E-17  2.33E-17  1.30E-17  7.02E-18  2.87E-18  1.37E-18
    17       2.54E-13  1.76E-13  1.06E-13  6.98E-14  4.40E-14  2.18E-14  1.19E-14  6.06E-15  2.27E-15  1.02E-15
             4.43E-16  1.49E-16  7.00E-17  3.60E-17  1.65E-17  9.15E-18  4.90E-18  1.99E-18  9.28E-19
    18       2.29E-13  1.58E-13  9.44E-14  6.14E-14  3.81E-14  1.84E-14  9.84E-15  4.93E-15  1.81E-15  8.00E-16
             3.45E-16  1.14E-16  5.29E-17  2.69E-17  1.21E-17  6.68E-18  3.56E-18  1.44E-18  6.64E-19
    19       2.08E-13  1.43E-13  8.47E-14  5.44E-14  3.32E-14  1.57E-14  8.24E-15  4.06E-15  1.46E-15  6.41E-16
             2.74E-16  8.97E-17  4.11E-17  2.06E-17  9.18E-18  5.03E-18  2.67E-18  1.08E-18  5.13E-19
    20       1.83E-13  1.25E-13  7.27E-14  4.59E-14  2.74E-14  1.26E-14  6.44E-15  3.11E-15  1.10E-15  4.75E-16
             2.00E-16  6.46E-17  2.92E-17  1.44E-17  6.32E-18  3.44E-18  1.82E-18  7.31E-19  3.45E-19
    21       1.56E-13  1.06E-13  6.04E-14  3.73E-14  2.17E-14  9.58E-15  4.79E-15  2.26E-15  7.79E-16  3.32E-16
             1.39E-16  4.40E-17  1.96E-17  9.55E-18  4.11E-18  2.22E-18  1.16E-18  4.66E-19  2.18E-19
    22       1.28E-13  8.52E-14  4.70E-14  2.82E-14  1.58E-14  6.67E-15  3.24E-15  1.49E-15  4.99E-16  2.10E-16
             8.63E-17  2.69E-17  1.18E-17  5.65E-18  2.38E-18  1.27E-18  6.63E-19  2.63E-19  1.22E-19
    23       1.13E-13  7.47E-14  4.04E-14  2.37E-14  1.31E-14  5.37E-15  2.56E-15  1.16E-15  3.85E-16  1.60E-16
             6.55E-17  2.03E-17  8.81E-18  4.18E-18  1.74E-18  9.25E-19  4.81E-19  1.90E-19  8.76E-20
    24       9.60E-14  6.24E-14  3.28E-14  1.88E-14  1.00E-14  4.00E-15  1.87E-15  8.35E-16  2.71E-16  1.12E-16
             4.54E-17  1.39E-17  5.98E-18  2.80E-18  1.15E-18  6.07E-19  3.14E-19  1.23E-19  5.63E-20
    25       8.68E-14  5.59E-14  2.88E-14  1.62E-14  8.55E-15  3.34E-15  1.54E-15  6.83E-16  2.20E-16  9.02E-17
             3.64E-17  1.11E-17  4.74E-18  2.21E-18  9.01E-19  4.72E-19  2.43E-19  9.47E-20  4.32E-20
    26       7.54E-14  4.78E-14  2.40E-14  1.32E-14  6.82E-15  2.60E-15  1.19E-15  5.18E-16  1.65E-16  6.71E-17
             2.69E-17  8.13E-18  3.46E-18  1.60E-18  6.45E-19  3.36E-19  1.73E-19  6.67E-20  3.02E-20
    27       6.62E-14  4.13E-14  2.02E-14  1.09E-14  5.54E-15  2.07E-15  9.32E-16  4.03E-16  1.27E-16  5.14E-17
             2.05E-17  6.16E-18  2.60E-18  1.19E-18  4.79E-19  2.48E-19  1.27E-19  4.86E-20  2.18E-20
    28       5.54E-14  3.38E-14  1.60E-14  8.42E-15  4.17E-15  1.52E-15  6.73E-16  2.88E-16  8.94E-17  3.60E-17
             1.43E-17  4.25E-18  1.79E-18  8.11E-19  3.21E-19  1.66E-19  8.42E-20  3.19E-20  1.42E-20
    29       4.53E-14  2.70E-14  1.23E-14  6.31E-15  3.05E-15  1.09E-15  4.74E-16  2.00E-16  6.15E-17  2.46E-17
             9.70E-18  2.86E-18  1.19E-18  5.38E-19  2.11E-19  1.08E-19  5.49E-20  2.12E-20  9.72E-21
    30       3.34E-14  1.91E-14  8.28E-15  4.10E-15  1.92E-15  6.61E-16  2.83E-16  1.18E-16  3.56E-17  1.41E-17
             5.52E-18  1.62E-18  6.67E-19  2.97E-19  1.15E-19  5.83E-20  2.94E-20  1.12E-20  5.08E-21
    31       2.69E-14  1.50E-14  6.28E-15  3.04E-15  1.40E-15  4.72E-16  2.00E-16  8.22E-17  2.47E-17  9.72E-18
             3.79E-18  1.10E-18  4.53E-19  2.00E-19  7.67E-20  3.88E-20  1.95E-20  7.37E-21  3.30E-21
    32       1.95E-14  1.05E-14  4.19E-15  1.97E-15  8.85E-16  2.91E-16  1.21E-16  4.95E-17  1.47E-17  5.74E-18
             2.23E-18  6.43E-19  2.62E-19  1.15E-19  4.34E-20  2.18E-20  1.09E-20  4.05E-21  1.79E-21
    33       1.51E-14  7.91E-15  3.07E-15  1.41E-15  6.25E-16  2.02E-16  8.35E-17  3.38E-17  9.94E-18  3.87E-18
             1.50E-18  4.30E-19  1.75E-19  7.61E-20  2.85E-20  1.42E-20  7.04E-21  2.59E-21  1.13E-21
    34       1.03E-14  5.18E-15  1.93E-15  8.65E-16  3.75E-16  1.19E-16  4.84E-17  1.94E-17  5.65E-18  2.19E-18
             8.41E-19  2.40E-19  9.68E-20  4.18E-20  1.55E-20  7.67E-21  3.80E-21  1.43E-21  6.43E-22
    35       7.53E-15  3.69E-15  1.33E-15  5.89E-16  2.51E-16  7.84E-17  3.17E-17  1.26E-17  3.65E-18  1.41E-18
             5.40E-19  1.53E-19  6.16E-20  2.65E-20  9.72E-21  4.79E-21  2.36E-21  8.80E-22  3.91E-22
    36       4.58E-15  2.17E-15  7.52E-16  3.24E-16  1.36E-16  4.16E-17  1.66E-17  6.56E-18  1.88E-18  7.22E-19
             2.75E-19  7.77E-20  3.10E-20  1.32E-20  4.79E-21  2.34E-21  1.15E-21  4.19E-22  1.83E-22
    37       3.24E-15  1.50E-15  5.09E-16  2.16E-16  8.96E-17  2.71E-17  1.08E-17  4.23E-18  1.21E-18  4.61E-19
             1.75E-19  4.93E-20  1.96E-20  8.32E-21  2.99E-21  1.45E-21  7.06E-22  2.55E-22  1.10E-22
    38       1.90E-15  8.52E-16  2.80E-16  1.17E-16  4.78E-17  1.43E-17  5.62E-18  2.19E-18  6.19E-19  2.36E-19
             8.93E-20  2.50E-20  9.88E-21  4.16E-21  1.48E-21  7.15E-22  3.48E-22  1.28E-22  5.69E-23
    39       1.28E-15  5.62E-16  1.81E-16  7.49E-17  3.03E-17  8.97E-18  3.52E-18  1.36E-18  3.84E-19  1.46E-19
             5.51E-20  1.54E-20  6.05E-21  2.54E-21  8.96E-22  4.31E-22  2.08E-22  7.60E-23  3.33E-23
    40       6.72E-16  2.89E-16  9.10E-17  3.70E-17  1.48E-17  4.33E-18  1.69E-18  6.50E-19  1.82E-19  6.87E-20
             2.59E-20  7.18E-21  2.82E-21  1.17E-21  4.11E-22  1.96E-22  9.38E-23  3.35E-23  1.44E-23
    41       4.67E-16  1.99E-16  6.18E-17  2.50E-17  9.96E-18  2.89E-18  1.12E-18  4.31E-19  1.20E-19  4.54E-20
             1.71E-20  4.73E-21  1.85E-21  7.68E-22  2.67E-22  1.27E-22  6.04E-23  2.13E-23  9.06E-24
    42       2.74E-16  1.15E-16  3.53E-17  1.42E-17  5.61E-18  1.62E-18  6.26E-19  2.40E-19  6.67E-20  2.51E-20
             9.42E-21  2.60E-21  1.02E-21  4.20E-22  1.45E-22  6.88E-23  3.29E-23  1.19E-23  5.24E-24



 --------------------------------
 PRTI= 2  TRMPRT= (4P)  SPNPRT= 4

   INDX TE=  1.00E+01  2.00E+01  5.00E+01  1.00E+02  2.00E+02  5.00E+02  1.00E+03  2.00E+03  5.00E+03  1.00E+04
   ---- ---  2.00E+04  5.00E+04  1.00E+05  2.00E+05  5.00E+05  1.00E+06  2.00E+06  5.00E+06  1.00E+07
     1       6.08E-14  4.30E-14  2.73E-14  1.93E-14  1.38E-14  8.87E-15  6.47E-15  4.87E-15  3.68E-15  3.40E-15
             3.70E-15  5.16E-15  7.05E-15  9.11E-15  1.05E-14  9.68E-15  7.53E-15  4.31E-15  2.41E-15
     4       3.95E-12  2.80E-12  1.77E-12  1.25E-12  8.86E-13  5.62E-13  4.00E-13  2.86E-13  1.86E-13  1.38E-13
             1.04E-13  7.34E-14  5.59E-14  4.02E-14  2.22E-14  1.23E-14  6.05E-15  2.05E-15  8.34E-16
    10       1.83E-12  1.30E-12  8.20E-13  5.80E-13  4.11E-13  2.61E-13  1.87E-13  1.35E-13  8.99E-14  6.90E-14
             5.57E-14  4.56E-14  3.98E-14  3.25E-14  2.06E-14  1.22E-14  6.30E-15  2.22E-15  9.22E-16
    26       6.62E-13  4.68E-13  2.96E-13  2.10E-13  1.49E-13  9.47E-14  6.78E-14  4.91E-14  3.33E-14  2.62E-14
             2.21E-14  1.97E-14  1.85E-14  1.61E-14  1.08E-14  6.57E-15  3.46E-15  1.24E-15  5.18E-16
   181       1.00E-14  7.10E-15  4.51E-15  3.22E-15  2.31E-15  1.54E-15  1.17E-15  9.56E-16  8.46E-16  8.70E-16
             9.50E-16  1.07E-15  1.13E-15  1.14E-15  1.05E-15  8.87E-16  6.71E-16  3.84E-16  2.19E-16
   182       2.19E-13  1.55E-13  9.80E-14  6.94E-14  4.93E-14  3.16E-14  2.28E-14  1.68E-14  1.17E-14  9.34E-15
             7.68E-15  5.92E-15  4.66E-15  3.41E-15  1.92E-15  1.09E-15  5.54E-16  1.96E-16  8.15E-17
   183       1.24E-13  8.77E-14  5.55E-14  3.93E-14  2.79E-14  1.79E-14  1.29E-14  9.53E-15  6.68E-15  5.36E-15
             4.44E-15  3.46E-15  2.74E-15  2.02E-15  1.14E-15  6.50E-16  3.31E-16  1.17E-16  4.87E-17
   184       2.80E-15  1.98E-15  1.26E-15  9.00E-16  6.48E-16  4.33E-16  3.34E-16  2.78E-16  2.64E-16  2.96E-16
             3.61E-16  4.73E-16  5.50E-16  5.96E-16  5.83E-16  5.07E-16  3.90E-16  2.26E-16  1.29E-16
   185       1.96E-14  1.39E-14  8.78E-15  6.22E-15  4.42E-15  2.84E-15  2.06E-15  1.53E-15  1.09E-15  8.93E-16
             7.62E-16  6.20E-16  5.06E-16  3.80E-16  2.20E-16  1.26E-16  6.44E-17  2.29E-17  9.56E-18
   186       3.70E-14  2.62E-14  1.66E-14  1.18E-14  8.40E-15  5.45E-15  4.01E-15  3.07E-15  2.39E-15  2.19E-15
             2.14E-15  2.08E-15  1.89E-15  1.54E-15  9.48E-16  5.60E-16  2.92E-16  1.05E-16  4.42E-17
   187       1.68E-14  1.19E-14  7.55E-15  5.37E-15  3.83E-15  2.49E-15  1.85E-15  1.43E-15  1.15E-15  1.09E-15
             1.11E-15  1.14E-15  1.07E-15  8.85E-16  5.54E-16  3.30E-16  1.72E-16  6.24E-17  2.63E-17
   188       4.90E-16  3.49E-16  2.26E-16  1.65E-16  1.26E-16  9.71E-17  9.19E-17  1.02E-16  1.41E-16  1.88E-16
             2.40E-16  2.98E-16  3.24E-16  3.31E-16  3.07E-16  2.61E-16  1.98E-16  1.14E-16  6.53E-17
   189       8.06E-14  5.70E-14  3.59E-14  2.53E-14  1.78E-14  1.10E-14  7.51E-15  4.98E-15  2.69E-15  1.56E-15
             8.34E-16  3.20E-16  1.42E-16  5.91E-17  1.74E-17  6.62E-18  2.46E-18  6.48E-19  2.33E-19
   190       1.34E-13  9.49E-14  5.99E-14  4.22E-14  2.96E-14  1.83E-14  1.25E-14  8.30E-15  4.49E-15  2.60E-15
             1.39E-15  5.33E-16  2.36E-16  9.84E-17  2.89E-17  1.10E-17  4.11E-18  1.08E-18  3.88E-19
   191       3.12E-13  2.21E-13  1.39E-13  9.80E-14  6.88E-14  4.25E-14  2.91E-14  1.93E-14  1.04E-14  6.05E-15
             3.23E-15  1.24E-15  5.50E-16  2.29E-16  6.74E-17  2.57E-17  9.56E-18  2.52E-18  9.04E-19
   192       1.76E-13  1.24E-13  7.82E-14  5.51E-14  3.87E-14  2.40E-14  1.64E-14  1.09E-14  5.93E-15  3.45E-15
             1.85E-15  7.15E-16  3.18E-16  1.33E-16  3.93E-17  1.50E-17  5.58E-18  1.47E-18  5.29E-19
   193       2.04E-13  1.44E-13  9.11E-14  6.42E-14  4.51E-14  2.79E-14  1.91E-14  1.27E-14  6.93E-15  4.04E-15
             2.17E-15  8.40E-16  3.74E-16  1.57E-16  4.63E-17  1.77E-17  6.59E-18  1.74E-18  6.24E-19
   194       1.13E-13  8.01E-14  5.05E-14  3.56E-14  2.50E-14  1.55E-14  1.06E-14  7.10E-15  3.89E-15  2.28E-15
             1.23E-15  4.81E-16  2.15E-16  9.05E-17  2.68E-17  1.03E-17  3.83E-18  1.01E-18  3.63E-19
   195       1.83E-16  1.30E-16  8.42E-17  6.18E-17  4.71E-17  3.68E-17  3.55E-17  4.08E-17  6.12E-17  8.76E-17
             1.20E-16  1.60E-16  1.81E-16  1.90E-16  1.80E-16  1.54E-16  1.18E-16  6.81E-17  3.90E-17
   196       4.54E-14  3.21E-14  2.03E-14  1.44E-14  1.02E-14  6.45E-15  4.61E-15  3.37E-15  2.39E-15  2.01E-15
             1.79E-15  1.56E-15  1.32E-15  1.02E-15  6.05E-16  3.51E-16  1.80E-16  6.44E-17  2.70E-17
   197       2.61E-14  1.85E-14  1.17E-14  8.26E-15  5.85E-15  3.72E-15  2.66E-15  1.95E-15  1.39E-15  1.17E-15
             1.06E-15  9.25E-16  7.88E-16  6.10E-16  3.62E-16  2.10E-16  1.08E-16  3.86E-17  1.62E-17
   198       3.65E-15  2.59E-15  1.64E-15  1.17E-15  8.39E-16  5.54E-16  4.22E-16  3.43E-16  3.14E-16  3.47E-16
             4.16E-16  5.04E-16  5.13E-16  4.50E-16  2.94E-16  1.78E-16  9.45E-17  3.45E-17  1.46E-17
   199       4.41E-15  3.12E-15  1.97E-15  1.39E-15  9.88E-16  6.30E-16  4.53E-16  3.34E-16  2.44E-16  2.11E-16
             1.95E-16  1.76E-16  1.53E-16  1.19E-16  7.13E-17  4.15E-17  2.14E-17  7.67E-18  3.22E-18
   200       1.11E-14  7.87E-15  4.99E-15  3.54E-15  2.52E-15  1.63E-15  1.20E-15  9.20E-16  7.41E-16  7.15E-16
             7.36E-16  7.45E-16  6.82E-16  5.53E-16  3.40E-16  2.00E-16  1.04E-16  3.75E-17  1.58E-17
   201       5.59E-15  3.96E-15  2.51E-15  1.78E-15  1.27E-15  8.24E-16  6.10E-16  4.74E-16  3.94E-16  3.91E-16
             4.14E-16  4.30E-16  3.99E-16  3.27E-16  2.02E-16  1.19E-16  6.21E-17  2.24E-17  9.42E-18
   202       2.43E-18  1.91E-18  1.64E-18  1.82E-18  2.61E-18  5.77E-18  1.16E-17  2.28E-17  4.82E-17  7.38E-17
             1.00E-16  1.27E-16  1.38E-16  1.41E-16  1.31E-16  1.11E-16  8.47E-17  4.87E-17  2.78E-17
   203       1.93E-13  1.36E-13  8.59E-14  6.05E-14  4.25E-14  2.63E-14  1.80E-14  1.19E-14  6.46E-15  3.75E-15
             2.00E-15  7.69E-16  3.41E-16  1.42E-16  4.17E-17  1.59E-17  5.91E-18  1.56E-18  5.59E-19
   204       4.91E-14  3.47E-14  2.19E-14  1.54E-14  1.08E-14  6.71E-15  4.58E-15  3.04E-15  1.65E-15  9.59E-16
             5.13E-16  1.97E-16  8.72E-17  3.64E-17  1.07E-17  4.08E-18  1.52E-18  3.99E-19  1.43E-19
   205       8.19E-14  5.79E-14  3.65E-14  2.57E-14  1.81E-14  1.12E-14  7.64E-15  5.07E-15  2.75E-15  1.60E-15
             8.55E-16  3.28E-16  1.45E-16  6.06E-17  1.78E-17  6.79E-18  2.53E-18  6.65E-19  2.39E-19
   206       2.17E-15  1.54E-15  9.76E-16  6.94E-16  4.97E-16  3.25E-16  2.44E-16  1.95E-16  1.73E-16  1.83E-16
             2.05E-16  2.24E-16  2.13E-16  1.77E-16  1.10E-16  6.55E-17  3.42E-17  1.24E-17  5.21E-18
   207       6.53E-14  4.61E-14  2.90E-14  2.03E-14  1.41E-14  8.51E-15  5.60E-15  3.49E-15  1.66E-15  8.48E-16
             3.93E-16  1.25E-16  4.89E-17  1.84E-17  4.83E-18  1.73E-18  6.18E-19  1.57E-19  5.56E-20
   208       3.92E-14  2.76E-14  1.74E-14  1.22E-14  8.47E-15  5.11E-15  3.36E-15  2.09E-15  9.95E-16  5.09E-16
             2.36E-16  7.51E-17  2.94E-17  1.10E-17  2.90E-18  1.04E-18  3.71E-19  9.43E-20  3.34E-20
   209       1.29E-13  9.14E-14  5.77E-14  4.07E-14  2.85E-14  1.77E-14  1.21E-14  8.07E-15  4.40E-15  2.57E-15
             1.38E-15  5.32E-16  2.37E-16  9.89E-17  2.91E-17  1.11E-17  4.14E-18  1.09E-18  3.92E-19
   210       1.08E-13  7.66E-14  4.84E-14  3.41E-14  2.39E-14  1.48E-14  1.02E-14  6.77E-15  3.69E-15  2.15E-15
             1.16E-15  4.47E-16  1.99E-16  8.30E-17  2.45E-17  9.33E-18  3.47E-18  9.15E-19  3.29E-19
   211       1.16E-13  8.22E-14  5.17E-14  3.62E-14  2.52E-14  1.52E-14  9.99E-15  6.23E-15  2.97E-15  1.52E-15
             7.03E-16  2.24E-16  8.76E-17  3.29E-17  8.66E-18  3.11E-18  1.11E-18  2.81E-19  9.96E-20
   212       6.98E-14  4.93E-14  3.10E-14  2.17E-14  1.51E-14  9.11E-15  5.99E-15  3.74E-15  1.78E-15  9.09E-16
             4.22E-16  1.34E-16  5.25E-17  1.97E-17  5.19E-18  1.86E-18  6.64E-19  1.69E-19  5.98E-20
   213       8.82E-14  6.22E-14  3.92E-14  2.75E-14  1.91E-14  1.15E-14  7.58E-15  4.73E-15  2.26E-15  1.16E-15
             5.37E-16  1.71E-16  6.70E-17  2.52E-17  6.63E-18  2.38E-18  8.48E-19  2.15E-19  7.63E-20
