specie,instellation,planet_mass,T_inf,Lim_flux_disso[kg/s],Lim_flux_H[kg/s],Jeans_flux_H[kg/s],Jeans_flux_disso[kg/s],Lim_flux_disso[cgs],Lim_flux_H[cgs]
N2,1000_F_earth,1_M_earth,6000,200.69607133455477,75.42197318499733,0.0021836570770245,0.2876313123811131,12317388253.20942,4628898415.226785
N2,1000_F_earth,1_M_earth,7000,214.3904445018295,80.56834520383876,0.0024067957956645,2.092320714964461,12448146455.459587,4678037601.451269
N2,1000_F_earth,10_M_earth,200,4930.345888750509,321.92134917602874,7.319849149196113e-09,2.200252201034933e-07,1346485341.9493892,87917234.9581229
N2,1000_F_earth,10_M_earth,300,5014.114176635215,327.3909046316691,2.000646702643576e-06,5.921297801914547e-05,1331250908.8432195,86922519.90767169
N2,1000_F_earth,10_M_earth,500,5190.171976568323,338.8863992209533,0.0001425917941751,0.004025212424045,1304925899.8806195,85203658.27128078
N2,1000_F_earth,10_M_earth,1000,5926.668747122347,386.9751214709505,0.0059975421879133,0.0639196834778696,1303480906.4655955,85109309.06329185
N2,1000_F_earth,10_M_earth,2000,7759.797363687826,506.66717772291065,0.0655467184264928,0.1706782853753531,1333482351.710214,87068219.44165194
N2,1000_F_earth,10_M_earth,3000,10124.67845334902,661.0794092788484,0.4797025949230105,4.7954314397460855,1388555859.8647933,90664181.76336896
N2,1000_F_earth,10_M_earth,4000,13093.856357321089,854.948516712318,15.60126622330285,190.41551994659025,1458505882.617764,95231489.25206052
N2,1000_F_earth,10_M_earth,5000,16781.35500673519,1095.7195634278692,132.0720354862677,1560.2923340401017,1540761179.8184595,100602255.69506848
N2,1000_F_earth,10_M_earth,6000,21327.589129552285,1392.5607700106962,522.5193795400315,5708.451631688502,1634528217.2338018,106724668.17364536
N2,1000_F_earth,10_M_earth,7000,26527.94896711788,1732.1123740735525,1366.232137148253,13549.428102784364,1727943008.887311,112824081.16426538
